policy,dim,slice,n,mean_r,median_r,win_rate,worst,max_consec_losers,sd,ci_lo,ci_hi,trading_days,trades_per_year,ann_dollars,thin,retired
50_20_20_10,symbol|trend_qqq,NFLX|opposed,3,1.802918,2.090024,0.666667,-1.124853,1,2.282351,-0.779806,4.385642,3,252.000,454335.36,1,0
50_20_20_10,symbol|trend_qqq,NVDA|aligned,24,0.213649,-0.473293,0.458333,-1.250000,5,1.490995,-0.382874,0.810171,21,288.000,61530.85,0,0
50_20_20_10,symbol|trend_qqq,NVDA|flat,3,-1.244493,-1.250000,0.000000,-1.250000,3,0.007789,-1.253306,-1.235679,3,252.000,-313612.15,1,0
50_20_20_10,symbol|trend_qqq,NVDA|opposed,12,-0.398005,-0.911428,0.083333,-1.250000,6,1.682718,-1.350092,0.554083,10,302.400,-120356.69,1,0
50_20_20_10,symbol|trend_qqq,ORCL|aligned,37,0.027115,-1.156846,0.270270,-1.250000,9,2.440354,-0.759221,0.813451,29,321.517,8717.81,0,0
50_20_20_10,symbol|trend_qqq,ORCL|flat,10,-0.521157,-1.087227,0.200000,-1.250000,5,1.209273,-1.270672,0.228358,10,252.000,-131331.69,1,0
50_20_20_10,symbol|trend_qqq,ORCL|opposed,12,-0.905401,-1.172082,0.083333,-1.250000,8,0.657527,-1.277432,-0.533369,11,274.909,-248902.85,1,0
50_20_20_10,symbol|trend_qqq,PLTR|aligned,30,-0.334867,-1.037403,0.266667,-1.250000,15,1.266887,-0.788216,0.118483,29,260.690,-87296.27,0,0
50_20_20_10,symbol|trend_qqq,PLTR|flat,6,1.304879,0.431779,0.500000,-1.250000,1,2.597403,-0.773476,3.383234,6,252.000,328829.46,1,0
50_20_20_10,symbol|trend_qqq,PLTR|opposed,24,-0.017611,-1.144333,0.208333,-1.250000,6,2.485186,-1.011892,0.976671,22,274.909,-4841.33,0,0
50_20_20_10,symbol|trend_qqq,PLTR|unknown,1,1.733763,1.733763,1.000000,1.733763,0,0.000000,1.733763,1.733763,1,252.000,436908.39,1,0
50_20_20_10,symbol|trend_qqq,QQQ|aligned,6,1.607458,1.195752,0.666667,-0.663136,2,1.984181,0.019782,3.195133,6,252.000,405079.38,1,0
50_20_20_10,symbol|trend_qqq,QQQ|opposed,3,-0.885635,-0.898196,0.000000,-1.250000,3,0.302761,-1.228241,-0.543028,3,252.000,-223179.96,1,0
50_20_20_10,symbol|trend_qqq,SOFI|aligned,1,-1.250000,-1.250000,0.000000,-1.250000,1,0.000000,-1.250000,-1.250000,1,252.000,-315000.00,1,0
50_20_20_10,symbol|trend_qqq,SOFI|flat,1,-0.847826,-0.847826,0.000000,-0.847826,1,0.000000,-0.847826,-0.847826,1,252.000,-213652.17,1,0
50_20_20_10,symbol|trend_qqq,SOFI|opposed,2,-0.436884,-0.436884,0.500000,-1.159483,1,0.722599,-1.438355,0.564586,2,252.000,-110094.83,1,0
50_20_20_10,symbol|trend_qqq,TSLA|aligned,33,-0.329155,-1.058649,0.242424,-1.250000,9,1.491460,-0.838030,0.179719,28,297.000,-97759.07,0,0
50_20_20_10,symbol|trend_qqq,TSLA|flat,9,-0.862163,-1.250000,0.111111,-1.250000,8,1.071101,-1.561949,-0.162377,8,283.500,-244423.30,1,0
50_20_20_10,symbol|trend_qqq,TSLA|opposed,29,-0.140477,-1.090683,0.275862,-1.250000,5,1.869838,-0.821029,0.540075,25,292.320,-41064.25,0,0
50_20_20_10,symbol|trend_qqq,TSM|aligned,21,-0.294673,-0.995708,0.238095,-1.250000,8,1.392879,-0.890417,0.301072,20,264.600,-77970.44,0,0
50_20_20_10,symbol|trend_qqq,TSM|flat,5,-0.212598,-0.725694,0.400000,-1.250000,1,1.010445,-1.098292,0.673097,5,252.000,-53574.57,1,0
50_20_20_10,symbol|trend_qqq,TSM|opposed,16,-0.262653,-1.118179,0.250000,-1.250000,8,1.424209,-0.960515,0.435209,14,288.000,-75643.99,1,0
50_20_20_10,symbol|trend_qqq,UBER|aligned,14,1.258174,1.313213,0.642857,-1.250000,3,2.130001,0.142411,2.373937,14,252.000,317059.92,1,0
50_20_20_10,symbol|trend_qqq,UBER|flat,3,0.040252,-0.760000,0.333333,-1.250000,2,1.491683,-1.647747,1.728250,3,252.000,10143.43,1,0
50_20_20_10,symbol|trend_qqq,UBER|opposed,9,-0.562924,-1.192568,0.111111,-1.250000,7,1.697386,-1.671883,0.546035,9,252.000,-141856.87,1,0
50_20_20_10,symbol|side,AAPL|long,10,0.573447,0.237611,0.600000,-1.250000,1,1.613392,-0.426543,1.573438,10,252.000,144508.67,1,0
50_20_20_10,symbol|side,AAPL|short,9,-0.264149,-0.961066,0.333333,-1.250000,3,1.275089,-1.097207,0.568910,8,283.500,-74886.11,1,0
50_20_20_10,symbol|side,AMD|long,31,0.270725,-1.153614,0.290323,-1.250000,11,2.482677,-0.603242,1.144693,25,312.480,84596.29,0,0
50_20_20_10,symbol|side,AMD|short,33,0.616121,-1.225610,0.303030,-1.250000,7,3.357132,-0.529306,1.761548,25,332.640,204946.44,0,0
50_20_20_10,symbol|side,AMZN|long,6,-0.152089,-1.027135,0.333333,-1.250000,3,1.573894,-1.411466,1.107289,6,252.000,-38326.34,1,0
50_20_20_10,symbol|side,AMZN|short,14,-0.504560,-0.999912,0.142857,-1.250000,7,1.119623,-1.091054,0.081934,14,252.000,-127149.08,1,0
50_20_20_10,symbol|side,AVGO|long,28,-0.270028,-1.176031,0.250000,-1.250000,7,1.709721,-0.903317,0.363262,26,271.385,-73281.36,0,0
50_20_20_10,symbol|side,AVGO|short,18,-0.117503,-1.081232,0.277778,-1.250000,5,1.726445,-0.915079,0.680074,17,266.824,-31352.44,1,0
50_20_20_10,symbol|side,BABA|long,4,0.431724,0.107893,0.500000,-1.250000,1,1.737790,-1.271310,2.134758,4,252.000,108794.53,1,0
50_20_20_10,symbol|side,BABA|short,5,-0.911141,-1.250000,0.200000,-1.250000,4,0.620289,-1.454848,-0.367434,5,252.000,-229607.59,1,0
50_20_20_10,symbol|side,COIN|long,39,-0.580331,-1.152672,0.230769,-1.250000,11,0.994070,-0.892321,-0.268340,34,289.059,-167749.66,0,0
50_20_20_10,symbol|side,COIN|short,37,0.117797,-1.130000,0.324324,-1.250000,8,1.832658,-0.472726,0.708320,34,274.235,32304.13,0,0
50_20_20_10,symbol|side,CRM|long,21,0.484354,-0.876776,0.333333,-1.250000,5,2.269468,-0.486313,1.455022,19,278.526,134905.46,0,0
50_20_20_10,symbol|side,CRM|short,16,-0.075182,-1.199986,0.312500,-1.250000,5,2.108754,-1.108472,0.958107,14,288.000,-21652.44,1,0
50_20_20_10,symbol|side,GOOGL|long,10,0.388430,-0.533211,0.500000,-1.250000,3,2.108016,-0.918132,1.694992,10,252.000,97884.25,1,0
50_20_20_10,symbol|side,GOOGL|short,10,-0.233816,-0.969172,0.300000,-1.225000,5,1.316542,-1.049817,0.582184,10,252.000,-58921.75,1,0
50_20_20_10,symbol|side,HOOD|long,22,0.467215,-1.079808,0.318182,-1.250000,6,2.497587,-0.576460,1.510890,21,264.000,123344.80,0,0
50_20_20_10,symbol|side,HOOD|short,27,0.435675,-0.250000,0.370370,-1.250000,6,2.221916,-0.402437,1.273787,25,272.160,118573.29,0,0
50_20_20_10,symbol|side,INTC|long,12,0.087188,-1.238822,0.333333,-1.250000,3,2.080861,-1.090170,1.264546,12,252.000,21971.36,1,0
50_20_20_10,symbol|side,INTC|short,16,0.791283,0.135417,0.500000,-1.250000,2,2.375250,-0.372589,1.955155,16,252.000,199403.32,1,0
50_20_20_10,symbol|side,IREN|long,29,0.530558,-1.228008,0.310345,-1.250000,15,3.399267,-0.706649,1.767765,28,261.000,138475.73,0,0
50_20_20_10,symbol|side,IREN|short,37,-0.027185,-0.947225,0.243243,-1.250000,8,2.156887,-0.722181,0.667812,35,266.400,-7242.04,0,0
50_20_20_10,symbol|side,MARA|short,1,-0.828333,-0.828333,0.000000,-0.828333,1,0.000000,-0.828333,-0.828333,1,252.000,-208740.00,1,0
50_20_20_10,symbol|side,META|long,21,0.648889,-0.575000,0.476190,-1.250000,4,2.033547,-0.220874,1.518651,19,278.526,180732.57,0,0
50_20_20_10,symbol|side,META|short,17,0.197537,-1.125000,0.352941,-1.250000,4,1.952647,-0.730693,1.125766,16,267.750,52890.47,1,0
50_20_20_10,symbol|side,MSFT|long,15,-0.262005,-1.203358,0.333333,-1.250000,5,1.411409,-0.976277,0.452267,13,290.769,-76182.98,1,0
50_20_20_10,symbol|side,MSFT|short,15,0.029038,-1.122340,0.266667,-1.250000,7,2.019611,-0.993026,1.051102,14,270.000,7840.25,1,0
50_20_20_10,symbol|side,MU|long,34,-0.047771,-1.250000,0.205882,-1.250000,7,2.643471,-0.936340,0.840799,32,267.750,-12790.57,0,0
50_20_20_10,symbol|side,MU|short,38,0.489379,-0.602229,0.342105,-1.250000,5,3.445589,-0.606159,1.584918,33,290.182,142008.96,0,0
50_20_20_10,symbol|side,NFLX|long,9,0.169531,-1.244048,0.222222,-1.250000,5,2.383120,-1.387441,1.726503,9,252.000,42721.83,1,0
50_20_20_10,symbol|side,NFLX|short,10,0.285798,-0.199196,0.400000,-1.156250,5,1.538112,-0.667534,1.239130,10,252.000,72021.04,1,0
50_20_20_10,symbol|side,NVDA|long,20,-0.038366,-0.744790,0.350000,-1.250000,4,1.615786,-0.746515,0.669784,17,296.471,-11374.30,0,0
50_20_20_10,symbol|side,NVDA|short,19,-0.137613,-0.692568,0.263158,-1.250000,7,1.493326,-0.809094,0.533868,17,281.647,-38758.37,1,0
50_20_20_10,symbol|side,ORCL|long,29,-0.726010,-1.250000,0.137931,-1.250000,11,1.098918,-1.125975,-0.326044,22,332.182,-241167.20,0,0
50_20_20_10,symbol|side,ORCL|short,30,0.199371,-1.119565,0.300000,-1.250000,6,2.589980,-0.727441,1.126184,24,315.000,62801.95,0,0
50_20_20_10,symbol|side,PLTR|long,31,0.094951,-1.033333,0.258065,-1.250000,14,2.339684,-0.728679,0.918582,30,260.400,24725.29,0,0
50_20_20_10,symbol|side,PLTR|short,30,-0.128304,-1.114822,0.300000,-1.250000,7,1.663122,-0.723444,0.466837,27,280.000,-35924.99,0,0
50_20_20_10,symbol|side,QQQ|long,2,0.313962,0.313962,0.500000,-0.898196,1,1.212158,-1.366003,1.993927,2,252.000,79118.36,1,0
50_20_20_10,symbol|side,QQQ|short,7,0.908560,-0.244898,0.428571,-1.250000,3,2.165946,-0.695995,2.513115,7,252.000,228957.09,1,0
50_20_20_10,symbol|side,SOFI|long,2,-1.204741,-1.204741,0.000000,-1.250000,2,0.045259,-1.267467,-1.142016,2,252.000,-303594.83,1,0
50_20_20_10,symbol|side,SOFI|short,2,-0.281056,-0.281056,0.500000,-0.847826,1,0.566770,-1.066559,0.504448,2,252.000,-70826.09,1,0
50_20_20_10,symbol|side,TSLA|long,31,-0.221346,-1.058649,0.322581,-1.250000,6,1.576520,-0.776323,0.333631,28,279.000,-61755.49,0,0
50_20_20_10,symbol|side,TSLA|short,40,-0.395843,-1.119888,0.175000,-1.250000,8,1.666793,-0.912387,0.120702,33,305.455,-120911.91,0,0
50_20_20_10,symbol|side,TSM|long,21,-0.140159,-0.801849,0.333333,-1.250000,4,1.312338,-0.701456,0.421137,20,264.600,-37086.12,0,0
50_20_20_10,symbol|side,TSM|short,21,-0.405249,-1.008772,0.190476,-1.250000,10,1.404523,-1.005973,0.195476,19,278.526,-112872.38,0,0
50_20_20_10,symbol|side,UBER|long,9,1.134064,-1.128979,0.444444,-1.250000,3,2.744129,-0.658767,2.926895,9,252.000,285784.09,1,0
50_20_20_10,symbol|side,UBER|short,17,0.144841,-0.767442,0.411765,-1.250000,2,1.561244,-0.597327,0.887010,17,252.000,36500.02,1,0
50_20_20_10,pool|month,equity|2025-08,11,0.427318,-1.108243,0.454545,-1.250000,2,2.017210,-0.764777,1.619413,4,693.000,296131.13,1,0
50_20_20_10,pool|month,equity|2025-09,28,-0.372850,-0.981458,0.250000,-1.250000,5,1.195488,-0.815665,0.069965,15,470.400,-175388.81,0,0
50_20_20_10,pool|month,equity|2025-10,31,0.469217,-1.181818,0.322581,-1.250000,5,3.128594,-0.632131,1.570565,21,372.000,174548.73,0,0
50_20_20_10,pool|month,equity|2025-11,50,-0.025918,-1.151788,0.280000,-1.250000,11,2.255853,-0.651209,0.599372,15,840.000,-21771.39,0,0
50_20_20_10,pool|month,equity|2025-12,38,0.388711,-0.679213,0.421053,-1.250000,10,1.903579,-0.216540,0.993961,17,563.294,218958.59,0,0
50_20_20_10,pool|month,equity|2026-01,38,-0.153721,-1.150893,0.263158,-1.250000,7,2.075976,-0.813785,0.506344,18,532.000,-81779.36,0,0
50_20_20_10,pool|month,equity|2026-02,42,0.184496,-1.141708,0.238095,-1.250000,8,3.442278,-0.856568,1.225560,18,588.000,108483.54,0,0
50_20_20_10,pool|month,equity|2026-03,51,-0.609740,-1.187500,0.137255,-1.250000,16,1.349179,-0.980029,-0.239451,19,676.421,-412441.12,0,0
50_20_20_10,pool|month,equity|2026-04,41,0.299712,-0.937500,0.365854,-1.250000,6,2.181058,-0.367912,0.967335,20,516.600,154831.03,0,0
50_20_20_10,pool|month,equity|2026-05,60,-0.029861,-1.123670,0.266667,-1.250000,6,2.028552,-0.543156,0.483433,18,840.000,-25083.62,0,0
50_20_20_10,pool|month,equity|2026-06,59,0.171896,-0.843220,0.355932,-1.250000,7,1.903255,-0.313758,0.657550,19,782.526,134513.18,0,0
50_20_20_10,pool|month,equity|2026-07,66,-0.223154,-1.012446,0.257576,-1.250000,11,1.691218,-0.631176,0.184868,20,831.600,-185574.71,0,0
50_20_20_10,pool|month,equity|2026-08,25,1.325834,0.663793,0.560000,-1.250000,6,3.014942,0.143977,2.507691,8,787.500,1044094.34,0,0
50_20_20_10,pool|month,index|2025-08,1,-0.508708,-0.508708,0.000000,-0.508708,1,0.000000,-0.508708,-0.508708,1,252.000,-128194.52,1,0
50_20_20_10,pool|month,index|2025-10,1,1.526119,1.526119,1.000000,1.526119,0,0.000000,1.526119,1.526119,1,252.000,384582.09,1,0
50_20_20_10,pool|month,index|2025-11,1,3.021277,3.021277,1.000000,3.021277,0,0.000000,3.021277,3.021277,1,252.000,761361.70,1,0
50_20_20_10,pool|month,index|2025-12,1,5.140000,5.140000,1.000000,5.140000,0,0.000000,5.140000,5.140000,1,252.000,1295280.00,1,0
50_20_20_10,pool|month,index|2026-01,1,0.865385,0.865385,1.000000,0.865385,0,0.000000,0.865385,0.865385,1,252.000,218076.92,1,0
50_20_20_10,pool|month,index|2026-02,1,-0.898196,-0.898196,0.000000,-0.898196,1,0.000000,-0.898196,-0.898196,1,252.000,-226345.36,1,0
50_20_20_10,pool|month,index|2026-06,3,-0.719345,-0.663136,0.000000,-1.250000,3,0.412252,-1.185851,-0.252838,3,252.000,-181274.82,1,0
50_20_20_10,pool|month,other|2025-08,10,-0.426407,-0.911526,0.200000,-1.250000,6,1.013512,-1.054588,0.201774,4,630.000,-268636.40,1,0
50_20_20_10,pool|month,other|2025-09,22,-0.069949,-0.447421,0.363636,-1.250000,6,1.448202,-0.675114,0.535216,12,462.000,-32316.35,0,0
50_20_20_10,pool|month,other|2025-10,32,-0.689971,-1.157000,0.125000,-1.250000,7,1.033725,-1.048138,-0.331803,18,448.000,-309106.79,0,0
50_20_20_10,pool|month,other|2025-11,27,-0.111551,-1.250000,0.259259,-1.250000,5,2.050414,-0.884972,0.661870,13,523.385,-58384.01,0,0
50_20_20_10,pool|month,other|2025-12,27,0.322772,-1.005952,0.333333,-1.250000,7,2.194232,-0.504897,1.150442,16,425.250,137258.92,0,0
50_20_20_10,pool|month,other|2026-01,24,-0.273641,-1.159626,0.208333,-1.250000,6,1.515872,-0.880116,0.332834,15,403.200,-110332.05,0,0
50_20_20_10,pool|month,other|2026-02,42,0.056664,-0.773600,0.357143,-1.250000,7,1.828448,-0.496321,0.609650,15,705.600,39982.44,0,0
50_20_20_10,pool|month,other|2026-03,38,0.281512,-0.775764,0.342105,-1.250000,6,2.335577,-0.461094,1.024118,16,598.500,168484.92,0,0
50_20_20_10,pool|month,other|2026-04,28,0.320361,-1.052554,0.357143,-1.250000,6,2.279244,-0.523883,1.164605,16,441.000,141279.14,0,0
50_20_20_10,pool|month,other|2026-05,32,0.075710,-1.143732,0.250000,-1.250000,8,3.059391,-0.984315,1.135735,17,474.353,35913.17,0,0
50_20_20_10,pool|month,other|2026-06,31,-0.070580,-1.130000,0.225806,-1.250000,10,2.064452,-0.797321,0.656162,19,411.158,-29019.37,0,0
50_20_20_10,pool|month,other|2026-07,34,0.166168,-0.963980,0.382353,-1.250000,5,1.728231,-0.414755,0.747091,17,504.000,83748.59,0,0
50_20_20_10,pool|month,other|2026-08,9,1.426854,1.127039,0.555556,-1.250000,1,2.516542,-0.217286,3.070995,6,378.000,539350.94,1,0
50_20_20_10,pool|quarter,equity|2025-Q3,39,-0.147162,-1.038462,0.307692,-1.250000,5,1.517710,-0.623497,0.329173,19,517.263,-76121.45,0,0
50_20_20_10,pool|quarter,equity|2025-Q4,119,0.235469,-0.962468,0.336134,-1.250000,11,2.428082,-0.200791,0.671730,53,565.811,133231.10,0,0
50_20_20_10,pool|quarter,equity|2026-Q1,131,-0.222819,-1.156250,0.206107,-1.250000,16,2.422945,-0.637739,0.192100,55,600.218,-133740.11,0,0
50_20_20_10,pool|quarter,equity|2026-Q2,160,0.128990,-0.979947,0.325000,-1.250000,10,2.028665,-0.185355,0.443335,57,707.368,91243.26,0,0
50_20_20_10,pool|quarter,equity|2026-Q3,91,0.202392,-0.971774,0.340659,-1.250000,11,2.247162,-0.259318,0.664103,28,819.000,165759.30,0,0
50_20_20_10,pool|quarter,index|2025-Q3,1,-0.508708,-0.508708,0.000000,-0.508708,1,0.000000,-0.508708,-0.508708,1,252.000,-128194.52,1,0
50_20_20_10,pool|quarter,index|2025-Q4,3,3.229132,3.021277,1.000000,1.526119,0,1.482663,1.551340,4.906924,3,252.000,813741.26,1,0
50_20_20_10,pool|quarter,index|2026-Q1,2,-0.016406,-0.016406,0.500000,-0.898196,1,0.881790,-1.238505,1.205693,2,252.000,-4134.22,1,0
50_20_20_10,pool|quarter,index|2026-Q2,3,-0.719345,-0.663136,0.000000,-1.250000,3,0.412252,-1.185851,-0.252838,3,252.000,-181274.82,1,0
50_20_20_10,pool|quarter,other|2025-Q3,32,-0.181342,-0.710352,0.312500,-1.250000,6,1.337979,-0.644928,0.282244,16,504.000,-91396.36,0,0
50_20_20_10,pool|quarter,other|2025-Q4,86,-0.190420,-1.135378,0.232558,-1.250000,7,1.845700,-0.580512,0.199673,47,461.106,-87803.65,0,0
50_20_20_10,pool|quarter,other|2026-Q1,104,0.062596,-0.931452,0.317308,-1.250000,8,1.979188,-0.317792,0.442984,46,569.739,35663.36,0,0
50_20_20_10,pool|quarter,other|2026-Q2,91,0.101152,-1.125000,0.274725,-1.250000,10,2.523246,-0.417284,0.619588,52,441.000,44608.12,0,0
50_20_20_10,pool|quarter,other|2026-Q3,43,0.430032,-0.913763,0.418605,-1.250000,5,1.987505,-0.164027,1.024092,23,471.130,202601.37,0,0
50_20_20_10,pool|setup,equity|break_and_retest,460,0.095770,-1.015857,0.310870,-1.250000,13,2.285447,-0.113087,0.304626,197,588.426,56353.42,0,0
50_20_20_10,pool|setup,equity|one_candle_rule,78,-0.206791,-1.158915,0.230769,-1.250000,15,1.815248,-0.609642,0.196060,66,297.818,-61586.18,0,0
50_20_20_10,pool|setup,equity|reentry_84_rule,2,2.111957,2.111957,0.500000,-1.250000,1,3.361957,-2.547477,6.771391,2,252.000,532213.04,1,0
50_20_20_10,pool|setup,index|break_and_retest,4,0.744657,0.310243,0.500000,-0.663136,2,1.428169,-0.654949,2.144263,4,252.000,187653.54,1,0
50_20_20_10,pool|setup,index|one_candle_rule,5,0.801843,-0.508708,0.400000,-1.250000,2,2.373264,-1.278415,2.882101,5,252.000,202064.44,1,0
50_20_20_10,pool|setup,other|break_and_retest,337,0.029874,-1.047190,0.296736,-1.250000,10,2.079379,-0.192137,0.251885,180,471.800,14094.59,0,0
50_20_20_10,pool|setup,other|one_candle_rule,19,0.103139,-0.995708,0.315789,-1.250000,5,1.816697,-0.713748,0.920026,18,266.000,27434.98,1,0
50_20_20_10,pool|grade,equity|A,6,-0.129348,-1.250000,0.166667,-1.250000,3,2.505854,-2.134449,1.875753,4,378.000,-48893.48,1,0
50_20_20_10,pool|grade,equity|A+,3,-1.250000,-1.250000,0.000000,-1.250000,3,0.000000,-1.250000,-1.250000,2,378.000,-472500.00,1,0
50_20_20_10,pool|grade,equity|B,352,0.409753,-0.825371,0.386364,-1.250000,13,2.480049,0.150666,0.668840,183,484.721,198616.07,0,0
50_20_20_10,pool|grade,equity|C,179,-0.600887,-1.163928,0.139665,-1.250000,28,1.433019,-0.810820,-0.390954,121,372.793,-224006.66,0,0
50_20_20_10,pool|grade,index|B,6,0.542458,0.310243,0.500000,-1.250000,3,1.443532,-0.612608,1.697524,6,252.000,136699.38,1,0
50_20_20_10,pool|grade,index|C,3,1.244365,-0.508708,0.333333,-0.898196,1,2.759215,-1.877981,4.366711,3,252.000,313580.04,1,0
50_20_20_10,pool|grade,other|A,1,6.645230,6.645230,1.000000,6.645230,0,0.000000,6.645230,6.645230,1,252.000,1674598.07,1,0
50_20_20_10,pool|grade,other|B,264,0.257172,-0.793102,0.348485,-1.250000,8,2.202676,-0.008536,0.522880,161,413.217,106268.02,0,0
50_20_20_10,pool|grade,other|C,91,-0.686939,-1.195000,0.142857,-1.250000,17,1.217566,-0.937105,-0.436774,78,294.000,-201960.18,0,0
50_20_20_10,pool|alert_only,equity|actioned,361,0.387000,-0.884494,0.379501,-1.250000,13,2.475656,0.131617,0.642384,184,494.413,191337.86,0,0
50_20_20_10,pool|alert_only,equity|alert_only,179,-0.600887,-1.163928,0.139665,-1.250000,28,1.433019,-0.810820,-0.390954,121,372.793,-224006.66,0,0
50_20_20_10,pool|alert_only,index|actioned,6,0.542458,0.310243,0.500000,-1.250000,3,1.443532,-0.612608,1.697524,6,252.000,136699.38,1,0
50_20_20_10,pool|alert_only,index|alert_only,3,1.244365,-0.508708,0.333333,-0.898196,1,2.759215,-1.877981,4.366711,3,252.000,313580.04,1,0
50_20_20_10,pool|alert_only,other|actioned,265,0.281278,-0.791528,0.350943,-1.250000,8,2.233133,0.012405,0.550151,162,412.222,115949.07,0,0
50_20_20_10,pool|alert_only,other|alert_only,91,-0.686939,-1.195000,0.142857,-1.250000,17,1.217566,-0.937105,-0.436774,78,294.000,-201960.18,0,0
50_20_20_10,pool|trend_qqq,equity|aligned,290,0.287880,-0.941518,0.355172,-1.250000,9,2.443303,0.006667,0.569092,152,480.789,138409.46,0,0
50_20_20_10,pool|trend_qqq,equity|flat,57,0.174988,-1.176136,0.280702,-1.250000,14,2.486594,-0.470553,0.820528,31,463.355,81081.34,0,0
50_20_20_10,pool|trend_qqq,equity|opposed,190,-0.336991,-1.166086,0.215789,-1.250000,11,1.714077,-0.580721,-0.093260,113,423.717,-142788.64,0,0
50_20_20_10,pool|trend_qqq,equity|unknown,3,0.905711,1.733763,0.666667,-1.250000,1,1.537904,-0.834590,2.646013,1,756.000,684717.87,1,0
50_20_20_10,pool|trend_qqq,index|aligned,6,1.607458,1.195752,0.666667,-0.663136,2,1.984181,0.019782,3.195133,6,252.000,405079.38,1,0
50_20_20_10,pool|trend_qqq,index|opposed,3,-0.885635,-0.898196,0.000000,-1.250000,3,0.302761,-1.228241,-0.543028,3,252.000,-223179.96,1,0
50_20_20_10,pool|trend_qqq,other|aligned,191,0.121299,-0.960244,0.335079,-1.250000,16,1.971046,-0.158236,0.400834,119,404.471,49061.69,0,0
50_20_20_10,pool|trend_qqq,other|flat,42,0.107411,-0.824837,0.333333,-1.250000,5,1.970852,-0.488643,0.703465,31,341.419,36672.20,0,0
50_20_20_10,pool|trend_qqq,other|opposed,123,-0.127253,-1.187596,0.227642,-1.250000,11,2.226725,-0.520776,0.266270,92,336.913,-42873.10,0,0
50_20_20_10,pool|side,equity|long,259,0.007735,-1.095588,0.305019,-1.250000,18,2.063077,-0.243524,0.258994,147,444.000,3434.26,0,0
50_20_20_10,pool|side,equity|short,281,0.107277,-0.994718,0.295374,-1.250000,26,2.381107,-0.171131,0.385685,141,502.213,53876.06,0,0
50_20_20_10,pool|side,index|long,2,0.313962,0.313962,0.500000,-0.898196,1,1.212158,-1.366003,1.993927,2,252.000,79118.36,1,0
50_20_20_10,pool|side,index|short,7,0.908560,-0.244898,0.428571,-1.250000,3,2.165946,-0.695995,2.513115,7,252.000,228957.09,1,0
50_20_20_10,pool|side,other|long,175,0.069848,-1.095000,0.297143,-1.250000,11,2.222933,-0.259507,0.399202,115,383.478,26785.08,0,0
50_20_20_10,pool|side,other|short,181,-0.001084,-0.995708,0.298343,-1.250000,14,1.901920,-0.278166,0.275999,114,400.105,-433.59,0,0
50_20_20_10,month|quarter,2025-08|2025-Q3,22,-0.003286,-0.911526,0.318182,-1.250000,7,1.639262,-0.688290,0.681718,4,1386.000,-4553.90,0,0
50_20_20_10,month|quarter,2025-09|2025-Q3,50,-0.239574,-0.791297,0.300000,-1.250000,8,1.321273,-0.605812,0.126664,17,741.176,-177566.37,0,0
50_20_20_10,month|quarter,2025-10|2025-Q4,64,-0.093863,-1.157000,0.234375,-1.250000,8,2.376480,-0.676100,0.488375,22,733.091,-68809.85,0,0
50_20_20_10,month|quarter,2025-11|2025-Q4,78,-0.016494,-1.151788,0.282051,-1.250000,7,2.199748,-0.504676,0.471688,18,1092.000,-18011.18,0,0
50_20_20_10,month|quarter,2025-12|2025-Q4,66,0.433725,-0.804526,0.393939,-1.250000,7,2.097081,-0.072215,0.939666,20,831.600,360685.94,0,0
50_20_20_10,month|quarter,2026-01|2026-Q1,63,-0.183228,-1.139286,0.253968,-1.250000,9,1.869748,-0.644938,0.278481,19,835.579,-153101.70,0,0
50_20_20_10,month|quarter,2026-02|2026-Q1,85,0.108595,-1.076069,0.294118,-1.250000,9,2.742807,-0.474504,0.691693,19,1127.368,122426.05,0,0
50_20_20_10,month|quarter,2026-03|2026-Q1,89,-0.229206,-1.067623,0.224719,-1.250000,16,1.888517,-0.621563,0.163152,21,1068.000,-244791.55,0,0
50_20_20_10,month|quarter,2026-04|2026-Q2,69,0.308091,-0.986358,0.362319,-1.250000,5,2.221448,-0.216074,0.832256,20,869.400,267854.34,0,0
50_20_20_10,month|quarter,2026-05|2026-Q2,92,0.006859,-1.125000,0.260870,-1.250000,7,2.437590,-0.491248,0.504966,19,1220.211,8369.41,0,0
50_20_20_10,month|quarter,2026-06|2026-Q2,93,0.062321,-0.977891,0.301075,-1.250000,9,1.938407,-0.331646,0.456288,21,1116.000,69550.38,0,0
50_20_20_10,month|quarter,2026-07|2026-Q3,100,-0.090784,-0.992624,0.300000,-1.250000,13,1.713844,-0.426698,0.245129,21,1200.000,-108941.34,0,0
50_20_20_10,month|quarter,2026-08|2026-Q3,34,1.352575,0.750397,0.558824,-1.250000,4,2.891729,0.380557,2.324593,8,1071.000,1448607.54,0,0
50_20_20_10,month|setup,2025-08|break_and_retest,15,-0.437989,-1.182762,0.266667,-1.250000,6,1.180206,-1.035255,0.159278,4,945.000,-413899.14,1,0
50_20_20_10,month|setup,2025-08|one_candle_rule,7,0.928221,-0.160976,0.428571,-1.250000,2,2.046468,-0.587824,2.444265,3,588.000,545793.66,1,0
50_20_20_10,month|setup,2025-09|break_and_retest,46,-0.237457,-0.693938,0.304348,-1.250000,7,1.302151,-0.613761,0.138847,15,772.800,-183506.63,0,0
50_20_20_10,month|setup,2025-09|one_candle_rule,4,-0.263918,-1.101195,0.250000,-1.226088,2,1.523813,-1.757254,1.229419,4,252.000,-66507.22,1,0
