sym,day,entry_i,side,sgrade,book_r,clock_st_100_trail,clock_st_30_70,clock_st_30_70_be,clock_st_50_50,clock_st_50_50_be,clock_st_70_30,clock_st_70_30_be,clock_st_50_25x4r_25,clock_st_50_25x4r_25_be,clock_st_50_20x4r_20x5r,clock_st_50_20x4r_20x5r_be,clock_st_30_30x4r_30x5r,clock_st_30_30x4r_30x5r_be,clock_st_100_trail_be,clock_oracle_stopped,clock_oracle_best_close,clock_oracle_MFE,noclock_st_100_trail,noclock_st_30_70,noclock_st_30_70_be,noclock_st_50_50,noclock_st_50_50_be,noclock_st_70_30,noclock_st_70_30_be,noclock_st_50_25x4r_25,noclock_st_50_25x4r_25_be,noclock_st_50_20x4r_20x5r,noclock_st_50_20x4r_20x5r_be,noclock_st_30_30x4r_30x5r,noclock_st_30_30x4r_30x5r_be,noclock_st_100_trail_be,noclock_oracle_stopped,noclock_oracle_best_close,noclock_oracle_MFE
IREN,2025-10-28,48,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,4.500,4.500,5.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,4.500,16.400,19.199
IREN,2025-10-30,11,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.189,2.438,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,2.125,2.438
IREN,2025-10-31,64,S,S,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.091,-0.091,-0.091,0.273,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.091,-0.091,18.636,19.273
IREN,2025-11-07,15,S,C,-1.000,-0.061,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.061,2.812,2.818,2.939,-0.061,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.061,2.812,4.621,4.848
IREN,2025-11-10,31,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,16.652,16.870,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,24.608,25.174
IREN,2025-11-12,6,S,C,2.001,1.336,1.523,1.523,1.647,1.647,1.772,1.772,2.313,2.313,2.180,2.180,2.322,2.322,1.336,15.048,15.048,15.143,1.336,1.523,1.523,1.647,1.647,1.772,1.772,2.313,2.313,2.180,2.180,2.322,2.322,1.336,18.047,18.047,18.286
IREN,2025-11-13,12,S,C,1.928,-1.250,-1.034,-1.034,-0.891,-0.891,-0.747,-0.747,-0.891,-0.891,-0.891,-0.891,-1.034,-1.034,-0.531,3.563,11.344,12.594,-1.250,-1.034,-1.034,-0.891,-0.891,-0.747,-0.747,-0.891,-0.891,-0.891,-0.891,-1.034,-1.034,-0.531,3.563,21.625,22.125
IREN,2025-11-28,12,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.667,-0.216,-0.216,0.513,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.667,-0.216,-0.216,0.513
IREN,2025-12-01,10,L,A,2.860,7.167,6.567,6.567,6.167,6.167,5.767,5.767,5.375,5.375,5.100,5.100,4.967,4.967,-0.729,9.833,9.833,10.833,7.167,6.567,6.567,6.167,6.167,5.767,5.767,5.375,5.375,5.100,5.100,4.967,4.967,-0.729,9.833,19.992,20.583
IREN,2025-12-15,39,S,C,2.681,2.143,2.314,0.315,2.429,1.000,2.543,1.686,2.893,1.000,3.371,1.000,3.729,0.315,-0.714,5.857,5.857,6.071,2.143,2.314,0.315,2.429,1.000,2.543,1.686,2.893,1.000,3.371,1.000,3.729,0.315,-0.714,5.857,7.607,7.643
IREN,2025-12-16,19,S,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.731,-0.731,7.937,8.500,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.731,-0.731,7.937,8.500
IREN,2025-12-30,78,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.900,0.294,0.294,0.766,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.900,0.294,7.850,8.150
IREN,2026-01-05,19,L,A,2.287,-0.364,-0.174,-0.174,-0.047,-0.047,0.079,0.079,-0.047,-0.047,-0.047,-0.047,-0.174,-0.174,-0.364,4.182,16.818,18.273,-0.364,-0.174,-0.174,-0.047,-0.047,0.079,0.079,-0.047,-0.047,-0.047,-0.047,-0.174,-0.174,-0.364,4.182,27.818,28.091
IREN,2026-01-07,20,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.142,1.750,1.750,2.286,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.142,1.750,1.750,2.286
IREN,2026-01-09,35,L,C,6.226,13.625,11.347,11.347,9.828,9.828,8.309,8.309,7.422,7.422,6.178,6.178,5.872,5.872,-0.094,18.875,18.875,20.125,13.625,11.347,11.347,9.828,9.828,8.309,8.309,7.422,7.422,6.178,6.178,5.872,5.872,-0.094,18.875,18.875,20.125
IREN,2026-01-23,7,S,C,0.646,0.188,0.756,0.756,1.135,1.135,1.515,1.515,1.135,1.135,1.135,1.135,0.756,0.756,-0.229,2.208,2.208,2.558,0.188,0.756,0.756,1.135,1.135,1.515,1.515,1.135,1.135,1.135,1.135,0.756,0.756,-0.229,2.208,2.208,2.558
IREN,2026-01-26,12,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.514,1.809,1.809,1.943,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.514,1.809,1.809,1.943
IREN,2026-01-28,33,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.149,-0.149,1.605,1.933,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.149,-0.149,6.433,6.633
IREN,2026-02-02,18,S,C,-1.000,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-0.639,-0.639,7.167,8.133,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-0.639,-0.639,7.167,8.133
IREN,2026-02-03,73,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.071,0.143,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,27.763,28.000
IREN,2026-02-10,9,L,S,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,2.286,2.286,3.143,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,2.286,2.286,3.143
IREN,2026-02-12,13,S,C,-1.000,-0.201,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.201,1.808,3.269,3.615,-0.201,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.201,1.808,9.615,10.000
IREN,2026-02-20,38,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.627,0.657,0.657,0.686,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.627,0.657,0.657,0.686
IREN,2026-02-24,13,L,S,3.316,3.368,3.643,3.643,3.825,3.825,4.008,4.008,3.983,3.983,4.278,4.278,4.321,4.321,3.368,17.842,17.842,18.579,3.368,3.643,3.643,3.825,3.825,4.008,4.008,3.983,3.983,4.278,4.278,4.321,4.321,3.368,18.368,18.368,18.579
IREN,2026-03-10,10,L,C,2.180,1.520,1.742,1.742,1.890,1.890,2.038,2.038,2.510,2.510,2.386,2.386,2.486,2.486,1.520,4.080,4.080,4.760,1.520,1.742,1.742,1.890,1.890,2.038,2.038,2.510,2.510,2.386,2.386,2.486,2.486,1.520,4.080,4.080,4.760
IREN,2026-03-16,77,S,C,-1.000,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-0.091,2.773,2.773,3.727,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-1.091,-0.091,2.773,3.182,3.727
IREN,2026-03-25,75,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.000,1.227,1.227,2.091,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.000,1.227,11.500,11.864
IREN,2026-03-26,38,S,C,1.458,1.083,1.683,1.683,2.083,2.083,2.483,2.483,2.083,2.083,2.083,2.083,1.683,1.683,1.083,3.250,8.583,9.583,1.083,1.683,1.683,2.083,2.083,2.483,2.483,2.083,2.083,2.083,2.083,1.683,1.683,1.083,3.250,19.500,19.750
IREN,2026-03-27,10,S,C,5.348,8.545,8.982,8.982,9.273,9.273,9.564,9.564,8.136,8.136,7.655,7.655,6.555,6.555,8.545,14.955,14.955,16.000,8.545,8.982,8.982,9.273,9.273,9.564,9.564,8.136,8.136,7.655,7.655,6.555,6.555,8.545,20.045,20.045,20.727
IREN,2026-03-30,35,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.100,0.300,10.500,11.600,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.100,0.300,31.750,31.800
IREN,2026-04-28,28,S,A,3.692,5.923,5.346,5.346,4.962,4.962,4.577,4.577,4.481,4.481,4.392,4.392,4.492,4.492,5.923,15.346,15.346,15.615,5.923,5.346,5.346,4.962,4.962,4.577,4.577,4.481,4.481,4.392,4.392,4.492,4.492,5.923,15.346,15.346,15.615
IREN,2026-05-08,27,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.250,3.225,3.225,4.900,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.250,3.225,14.350,14.850
IREN,2026-05-11,13,L,A,3.393,4.071,4.618,4.618,4.982,4.982,5.346,5.346,4.964,4.964,5.154,5.154,4.875,4.875,4.071,7.321,7.321,7.786,4.071,4.618,4.618,4.982,4.982,5.346,5.346,4.964,4.964,5.154,5.154,4.875,4.875,4.071,23.746,23.746,24.000
IREN,2026-05-21,9,L,A,3.300,4.900,3.986,3.986,3.377,3.377,2.768,2.768,3.152,3.152,3.217,3.217,3.746,3.746,4.900,6.520,6.520,7.320,4.900,3.986,3.986,3.377,3.377,2.768,2.768,3.152,3.152,3.217,3.217,3.746,3.746,4.900,12.560,12.560,12.800
IREN,2026-05-27,26,L,A,13.917,16.500,14.342,14.342,14.958,14.958,15.575,15.575,14.958,14.958,14.958,14.958,14.342,14.342,16.500,22.917,22.917,25.250,16.500,14.342,14.342,14.958,14.958,15.575,15.575,14.958,14.958,14.958,14.958,14.342,14.342,16.500,22.917,51.292,52.048
IREN,2026-06-02,11,L,C,3.750,2.511,3.290,3.290,3.809,3.809,4.328,4.328,3.809,3.809,3.809,3.809,3.290,3.290,2.511,9.500,9.500,9.821,2.511,3.290,3.290,3.809,3.809,4.328,4.328,3.809,3.809,3.809,3.809,3.290,3.290,2.511,9.500,9.500,9.821
IREN,2026-06-03,9,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.917,0.917,1.278,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.917,0.917,1.278
IREN,2026-06-11,8,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.917,2.749,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.917,2.749
IREN,2026-06-24,50,S,S,-1.000,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-0.003,-0.003,-0.003,0.793,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-0.003,-0.003,8.603,8.655
IREN,2026-06-26,6,S,C,0.407,0.144,0.258,0.258,0.335,0.335,0.411,0.411,0.335,0.335,0.335,0.335,0.258,0.258,0.144,0.712,0.712,0.949,0.144,0.258,0.258,0.335,0.335,0.411,0.411,0.335,0.335,0.335,0.335,0.258,0.258,0.144,0.712,0.712,0.949
IREN,2026-07-02,18,S,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.834,0.889,13.444,13.944,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.834,0.889,25.028,25.500
IREN,2026-07-14,48,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.158,0.342,0.526,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.158,0.342,5.175,5.474
IREN,2026-07-15,75,S,C,-1.000,-0.294,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-0.294,1.647,1.647,1.765,-0.294,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-1.088,-0.294,1.647,5.843,6.272
IREN,2026-07-16,23,S,A,1.708,-1.083,-0.108,0.651,0.543,1.084,1.193,1.518,1.813,2.084,2.776,2.884,3.242,3.351,0.000,3.833,7.754,8.333,-1.083,-0.108,0.651,0.543,1.084,1.193,1.518,1.813,2.084,2.776,2.884,3.242,3.351,0.000,3.833,15.917,16.166
IREN,2026-07-28,20,S,C,1.798,1.445,1.436,1.436,1.431,1.431,1.425,1.425,1.431,1.431,1.431,1.431,1.436,1.436,1.445,3.937,3.937,4.125,1.445,1.436,1.436,1.431,1.431,1.425,1.425,1.431,1.431,1.431,1.431,1.436,1.436,1.445,3.937,3.937,4.125
IREN,2026-08-03,10,L,A,4.364,8.519,6.944,6.944,5.894,5.894,4.844,4.844,4.764,4.764,4.287,4.287,4.533,4.533,8.519,10.154,10.154,10.459,8.519,6.944,6.944,5.894,5.894,4.844,4.844,4.764,4.764,4.287,4.287,4.533,4.533,8.519,10.154,10.154,10.459
AVGO,2024-09-06,51,S,C,7.156,-0.188,4.203,4.203,5.172,5.172,6.141,6.141,5.484,5.484,5.872,5.872,5.253,5.253,-0.217,8.309,8.309,8.438,-0.188,4.203,4.203,5.172,5.172,6.141,6.141,5.484,5.484,5.872,5.872,5.253,5.253,-0.217,8.309,8.309,8.438
AVGO,2024-09-09,23,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.267,1.033,8.533,8.700,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.267,1.033,8.933,9.333
AVGO,2024-09-26,13,L,C,-1.000,-0.766,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-0.278,0.722,1.130,1.574,-0.766,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-1.111,-0.278,0.722,1.130,1.574
AVGO,2024-09-30,52,S,C,-1.000,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-0.150,1.533,1.533,1.600,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-1.175,-0.150,1.533,1.533,1.600
AVGO,2024-10-15,8,S,S,2.892,4.041,4.251,4.251,4.392,4.392,4.532,4.532,4.382,4.382,4.576,4.576,4.527,4.527,4.041,18.000,18.000,18.283,4.041,4.251,4.251,4.392,4.392,4.532,4.532,4.382,4.382,4.576,4.576,4.527,4.527,4.041,18.000,18.000,18.283
AVGO,2024-11-07,18,L,C,1.837,2.075,2.150,2.150,2.200,2.200,2.250,2.250,2.200,2.200,2.200,2.200,2.150,2.150,-0.600,4.317,4.317,4.380,2.075,2.150,2.150,2.200,2.200,2.250,2.250,2.200,2.200,2.200,2.200,2.150,2.150,-0.600,4.317,4.317,4.380
AVGO,2024-11-13,5,S,S,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,2.786,2.952,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,3.357,3.476
AVGO,2024-11-21,67,S,C,-1.000,0.741,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,0.741,1.533,1.533,2.148,0.741,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,-1.148,0.741,1.533,1.533,2.148
AVGO,2024-12-06,31,L,C,2.377,4.731,4.604,4.604,4.519,4.519,4.435,4.435,4.337,4.337,4.427,4.427,4.465,4.465,-0.577,6.857,6.857,6.885,4.731,4.604,4.604,4.519,4.519,4.435,4.435,4.337,4.337,4.427,4.427,4.465,4.465,-0.577,28.738,28.738,28.885
AVGO,2024-12-09,69,L,C,-1.000,0.321,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.321,2.357,2.357,2.518,0.321,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.321,2.357,2.357,2.518
AVGO,2024-12-16,15,L,C,1.795,5.050,4.317,4.317,3.828,3.828,3.339,3.339,3.565,3.565,3.608,3.608,3.987,3.987,5.050,6.607,6.607,6.769,5.050,4.317,4.317,3.828,3.828,3.339,3.339,3.565,3.565,3.608,3.608,3.987,3.987,5.050,6.607,10.261,10.667
AVGO,2024-12-31,79,S,C,-1.000,-0.362,0.537,0.537,0.537,0.537,0.537,0.537,0.537,0.537,0.537,0.537,0.537,0.537,-0.210,0.537,0.537,0.879,-0.362,-1.028,-1.028,-1.028,-1.028,-1.028,-1.028,-1.028,-1.028,-1.028,-1.028,-1.028,-1.028,-0.210,3.180,7.043,7.483
AVGO,2025-01-02,56,S,C,-1.000,0.664,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.021,2.396,2.396,2.887,0.664,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.021,2.396,10.708,10.976
AVGO,2025-01-10,85,S,C,-1.000,3.250,3.250,3.250,3.250,3.250,3.250,3.250,3.250,3.250,3.250,3.250,3.250,3.250,3.250,3.250,3.250,4.150,2.100,-1.100,-1.100,-1.100,-1.100,-1.100,-1.100,-1.100,-1.100,-1.100,-1.100,-1.100,-1.100,2.100,4.575,4.575,4.675
AVGO,2025-01-31,44,L,S,3.000,4.879,3.817,3.817,3.109,3.109,2.402,2.402,2.890,2.890,2.958,2.958,3.590,3.590,-0.880,9.920,9.920,10.000,4.879,3.817,3.817,3.109,3.109,2.402,2.402,2.890,2.890,2.958,2.958,3.590,3.590,-0.880,11.499,11.499,11.600
AVGO,2025-02-03,33,L,A,0.537,-0.704,-0.501,-0.501,-0.366,-0.366,-0.231,-0.231,-0.366,-0.366,-0.366,-0.366,-0.501,-0.501,-0.155,1.535,4.556,5.085,-0.704,-0.501,-0.501,-0.366,-0.366,-0.231,-0.231,-0.366,-0.366,-0.366,-0.366,-0.501,-0.501,-0.155,1.535,5.007,5.180
AVGO,2025-02-12,21,L,C,0.583,-0.333,-0.357,-0.357,-0.350,-0.350,-0.343,-0.343,-0.350,-0.350,-0.350,-0.350,-0.357,-0.357,-0.117,1.133,2.833,3.167,-0.333,-0.357,-0.357,-0.350,-0.350,-0.343,-0.343,-0.350,-0.350,-0.350,-0.350,-0.357,-0.357,-0.117,1.133,5.217,5.300
AVGO,2025-03-03,12,S,A,1.027,1.057,1.007,1.007,0.974,0.974,0.941,0.941,0.974,0.974,0.974,0.974,1.007,1.007,1.057,1.394,1.394,1.481,1.057,1.007,1.007,0.974,0.974,0.941,0.941,0.974,0.974,0.974,0.974,1.007,1.007,1.057,2.682,2.682,2.716
AVGO,2025-03-04,76,S,C,-1.000,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-0.938,-0.938,-0.115,0.354,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-1.004,-0.938,-0.938,0.938,1.462
AVGO,2025-04-02,58,L,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.407,1.204,1.204,1.926,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.407,1.204,14.926,15.000
AVGO,2025-04-04,70,S,C,3.263,3.382,3.700,3.700,3.912,3.912,4.124,4.124,3.912,3.912,3.912,3.912,3.700,3.700,-0.235,8.721,8.721,9.470,3.382,3.700,3.700,3.912,3.912,4.124,4.124,3.912,3.912,3.912,3.912,3.700,3.700,-0.235,8.721,8.721,9.470
AVGO,2025-04-16,47,L,A,2.122,1.051,1.361,1.361,1.568,1.568,1.775,1.775,1.568,1.568,1.568,1.568,1.361,1.361,1.051,2.458,2.458,2.780,1.051,1.361,1.361,1.568,1.568,1.775,1.775,1.568,1.568,1.568,1.568,1.361,1.361,1.051,2.458,2.458,2.780
AVGO,2025-04-21,21,S,C,2.670,7.633,7.153,7.153,6.833,6.833,6.513,6.513,5.925,5.925,5.580,5.580,5.273,5.273,7.633,10.067,10.067,10.167,7.633,7.153,7.153,6.833,6.833,6.513,6.513,5.925,5.925,5.580,5.580,5.273,5.273,7.633,15.900,15.900,16.467
AVGO,2025-04-25,18,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.179,1.308,5.846,6.231,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.179,1.308,12.051,12.308
AVGO,2025-04-28,72,L,A,-1.000,0.697,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.697,2.455,2.455,2.758,0.697,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,0.697,2.455,5.855,6.212
AVGO,2025-05-20,21,L,A,1.833,-0.381,0.437,0.635,0.982,1.124,1.527,1.612,0.982,1.124,0.982,1.124,0.437,0.635,-0.097,3.464,3.464,3.595,-0.381,0.437,0.635,0.982,1.124,1.527,1.612,0.982,1.124,0.982,1.124,0.437,0.635,-0.097,6.452,6.452,6.643
AVGO,2025-06-12,8,L,C,2.232,1.540,1.810,1.810,1.990,1.990,2.170,2.170,1.990,1.990,1.990,1.990,1.810,1.810,1.540,9.740,9.740,10.020,1.540,1.810,1.810,1.990,1.990,2.170,2.170,1.990,1.990,1.990,1.990,1.810,1.810,1.540,9.740,9.740,10.020
AVGO,2025-06-20,6,S,C,-1.000,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,1.630,9.810,10.320,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,-1.060,1.630,9.900,10.480
AVGO,2025-06-24,69,L,C,-1.000,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-0.027,-0.027,-0.027,0.636,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-1.186,-0.027,-0.027,2.400,2.764
AVGO,2025-08-08,23,L,C,-1.000,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-0.467,0.745,1.691,1.927,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-1.018,-0.467,0.745,1.691,1.927
AVGO,2025-08-20,76,S,C,-1.000,0.851,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.574,1.957,1.957,2.106,0.851,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.574,1.957,1.957,2.106
