sym,day,entry_i,side,sgrade,book_r,clock_flat_1r,clock_flat_2r,clock_hod_only,clock_30_30_30_10,clock_50_20_20_10,clock_flat_3r,clock_flat_4r,clock_flat_5r,noclock_flat_1r,noclock_flat_2r,noclock_hod_only,noclock_30_30_30_10,noclock_50_20_20_10,noclock_flat_3r,noclock_flat_4r,noclock_flat_5r
COIN,2026-04-14,36,L,C,3.306,1.000,2.000,2.129,2.944,2.711,3.000,4.000,1.000,1.000,2.000,2.129,2.944,2.711,3.000,4.000,-1.043
COIN,2026-04-17,29,L,C,2.675,1.000,2.000,2.562,1.906,2.094,3.000,4.000,5.000,1.000,2.000,2.562,1.906,2.094,3.000,4.000,5.000
COIN,2026-04-20,32,L,C,2.990,1.000,2.000,2.915,2.337,2.502,3.000,4.000,5.000,1.000,2.000,2.915,2.337,2.502,3.000,4.000,5.000
COIN,2026-04-20,59,L,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2026-04-27,38,S,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,3.000,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,3.000,-1.250,-1.250
COIN,2026-04-29,44,S,C,-1.000,1.000,2.000,-1.250,0.325,-0.125,-1.250,-1.250,-1.250,1.000,2.000,-1.250,0.325,-0.125,-1.250,-1.250,-1.250
COIN,2026-05-06,32,S,S,1.280,1.000,2.000,-1.091,-1.202,-1.170,-1.091,-1.091,-1.091,1.000,2.000,-1.091,-1.202,-1.170,-1.091,-1.091,-1.091
COIN,2026-05-12,10,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2026-05-20,55,L,C,-1.000,1.000,-0.944,-0.944,-0.944,-0.944,-0.944,-0.944,-0.944,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
COIN,2026-05-26,66,S,S,-1.000,1.000,2.000,-1.161,-1.223,-1.206,-1.161,-1.161,-1.161,1.000,2.000,-1.161,-1.223,-1.206,-1.161,-1.161,-1.161
COIN,2026-06-16,13,L,C,0.724,1.000,2.000,-0.612,-1.059,-0.931,-1.250,-1.250,-1.250,1.000,2.000,-0.612,-1.059,-0.931,-1.250,-1.250,-1.250
COIN,2026-06-18,17,S,A,1.654,1.000,2.000,-0.269,-0.027,-0.096,3.000,-1.250,-1.250,1.000,2.000,-0.269,-0.027,-0.096,3.000,-1.250,-1.250
COIN,2026-07-02,17,L,C,-1.000,-1.250,-1.250,-1.250,-0.875,-0.982,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.875,-0.982,-1.250,-1.250,-1.250
COIN,2026-07-08,65,S,A,7.171,1.000,2.000,7.125,5.662,6.080,3.000,4.000,5.000,1.000,2.000,7.125,5.662,6.080,3.000,4.000,5.000
COIN,2026-07-20,24,S,S,2.613,1.000,2.000,2.038,1.589,1.717,3.000,4.000,-1.250,1.000,2.000,2.038,1.589,1.717,3.000,4.000,-1.250
COIN,2026-07-24,5,S,A,2.264,1.000,2.000,1.708,2.810,2.495,3.000,4.000,5.000,1.000,2.000,1.708,2.810,2.495,3.000,4.000,5.000
COIN,2026-07-31,14,S,A,1.769,1.000,2.000,1.429,2.168,1.957,3.000,4.000,5.000,1.000,2.000,1.429,2.168,1.957,3.000,4.000,5.000
COIN,2026-08-10,17,S,C,3.590,1.000,2.000,4.065,4.223,4.177,3.000,4.000,5.000,1.000,2.000,4.065,4.223,4.177,3.000,4.000,5.000
HOOD,2024-11-11,26,L,S,0.875,1.000,-1.250,-1.292,-1.192,-1.208,-1.250,-1.250,-1.250,1.000,-1.250,-1.292,-1.192,-1.208,-1.250,-1.250,-1.250
HOOD,2024-11-18,8,L,C,9.500,1.000,2.000,5.091,4.957,4.995,3.000,4.000,5.000,1.000,2.000,5.091,4.957,4.995,3.000,4.000,5.000
HOOD,2024-11-22,14,S,C,0.972,1.000,2.000,1.389,0.844,1.000,-1.250,-1.250,-1.250,1.000,2.000,1.389,0.844,1.000,-1.250,-1.250,-1.250
HOOD,2024-12-09,16,L,A,1.226,1.000,-1.048,1.194,0.858,0.954,-1.048,-1.048,-1.048,1.000,-1.048,1.194,0.858,0.954,-1.048,-1.048,-1.048
HOOD,2025-01-10,16,S,A,4.254,1.000,2.000,4.792,4.860,4.840,3.000,4.000,5.000,1.000,2.000,4.792,4.860,4.840,3.000,4.000,5.000
HOOD,2025-01-22,28,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2025-01-24,36,L,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2025-02-03,30,L,A,1.267,1.000,2.000,0.467,0.373,0.400,-1.067,-1.067,-1.067,1.000,2.000,0.467,0.373,0.400,-1.067,-1.067,-1.067
HOOD,2025-02-05,11,L,C,1.000,1.000,-1.250,-1.250,-0.608,-0.792,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-0.608,-0.792,-1.250,-1.250,-1.250
HOOD,2025-02-13,14,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2025-02-14,46,L,C,3.250,1.000,2.000,2.500,2.023,2.159,3.000,4.000,5.000,1.000,2.000,2.500,2.023,2.159,3.000,4.000,5.000
HOOD,2025-02-24,17,S,C,1.750,1.000,2.000,6.531,16.047,13.328,3.000,4.000,5.000,1.000,2.000,6.531,16.047,13.328,3.000,4.000,5.000
HOOD,2025-02-25,30,S,A,1.108,1.000,2.000,2.270,1.527,1.739,3.000,4.000,5.000,1.000,2.000,2.270,1.527,1.739,3.000,4.000,5.000
HOOD,2025-03-04,44,S,C,1.529,1.000,2.000,3.865,3.448,3.567,3.000,4.000,5.000,1.000,2.000,3.865,3.448,3.567,3.000,4.000,5.000
HOOD,2025-03-05,16,S,C,-1.000,1.000,2.000,-1.231,-0.616,-0.792,-1.231,-1.231,-1.231,1.000,2.000,-1.231,-0.616,-0.792,-1.231,-1.231,-1.231
HOOD,2025-03-17,67,L,A,7.557,1.000,2.000,5.235,5.235,5.235,3.000,4.000,5.000,1.000,2.000,5.294,4.944,5.044,3.000,4.000,5.000
HOOD,2025-04-02,14,L,C,5.167,1.000,2.000,6.800,5.960,6.200,3.000,4.000,5.000,1.000,2.000,6.800,5.960,6.200,3.000,4.000,5.000
HOOD,2025-04-10,60,L,C,3.022,1.000,2.000,1.665,2.432,2.213,3.000,4.000,-0.404,1.000,2.000,1.665,2.432,2.213,3.000,4.000,-1.000
HOOD,2025-04-15,12,L,C,1.371,1.000,2.000,2.935,2.484,2.613,3.000,-1.250,-1.250,1.000,2.000,2.935,2.484,2.613,3.000,-1.250,-1.250
HOOD,2025-04-24,34,L,C,0.809,1.000,2.000,1.667,-0.026,0.458,3.000,4.000,5.000,1.000,2.000,1.667,-0.026,0.458,3.000,4.000,5.000
HOOD,2025-05-05,55,L,C,3.567,1.000,2.000,2.337,2.288,2.302,3.000,4.000,1.567,1.000,2.000,2.337,2.288,2.302,3.000,4.000,5.000
HOOD,2025-05-07,43,L,C,3.563,1.000,2.000,3.900,5.230,4.850,3.000,4.000,5.000,1.000,2.000,3.900,5.230,4.850,3.000,4.000,5.000
HOOD,2025-06-03,62,L,A,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2025-06-05,10,L,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2025-06-10,12,L,C,-1.000,-1.105,-1.105,-1.105,-0.442,-0.632,-1.105,-1.105,-1.105,-1.105,-1.105,-1.105,-0.442,-0.632,-1.105,-1.105,-1.105
HOOD,2025-07-01,35,L,A,2.450,1.000,2.000,4.200,3.194,3.482,3.000,4.000,5.000,1.000,2.000,4.200,3.194,3.482,3.000,4.000,5.000
HOOD,2025-07-02,9,L,C,10.074,1.000,2.000,7.376,8.756,8.362,3.000,4.000,5.000,1.000,2.000,7.376,8.756,8.362,3.000,4.000,5.000
HOOD,2025-07-08,29,S,C,-1.000,-1.194,-1.194,-1.194,-1.233,-1.222,-1.194,-1.194,-1.194,-1.194,-1.194,-1.194,-1.233,-1.222,-1.194,-1.194,-1.194
HOOD,2025-07-17,15,L,A,3.524,1.000,2.000,1.690,2.105,1.987,3.000,4.000,5.000,1.000,2.000,1.690,2.105,1.987,3.000,4.000,5.000
HOOD,2025-07-18,51,L,S,-1.000,1.000,2.000,-1.176,-1.228,-1.213,3.000,4.000,-1.176,1.000,2.000,-1.176,-1.228,-1.213,3.000,4.000,-1.176
HOOD,2025-07-23,47,S,C,-1.000,1.000,2.000,-1.250,-0.076,-0.411,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-0.076,-0.411,-1.250,-1.250,-1.250
HOOD,2025-07-24,24,S,C,0.472,1.000,2.000,-0.200,0.388,0.220,3.000,4.000,5.000,1.000,2.000,-0.200,0.388,0.220,3.000,4.000,5.000
HOOD,2025-07-31,22,L,A,4.151,1.000,2.000,2.400,3.611,3.265,3.000,4.000,5.000,1.000,2.000,2.400,3.611,3.265,3.000,4.000,5.000
HOOD,2025-08-01,9,S,C,7.133,1.000,2.000,10.933,11.120,11.067,3.000,4.000,5.000,1.000,2.000,10.933,11.120,11.067,3.000,4.000,5.000
HOOD,2025-08-07,38,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2025-08-08,12,L,C,4.969,1.000,2.000,5.675,4.835,5.075,3.000,4.000,5.000,1.000,2.000,5.675,4.835,5.075,3.000,4.000,5.000
HOOD,2025-08-12,33,S,A,2.114,1.000,2.000,1.023,1.166,1.125,3.000,4.000,5.000,1.000,2.000,1.023,1.166,1.125,3.000,4.000,5.000
HOOD,2025-08-14,19,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2025-08-22,32,L,C,4.046,1.000,2.000,2.619,2.722,2.692,3.000,4.000,5.000,1.000,2.000,2.619,2.722,2.692,3.000,4.000,5.000
HOOD,2025-08-26,77,L,C,1.291,1.000,2.000,2.832,2.360,2.495,3.000,-1.250,-1.250,1.000,2.000,2.832,2.360,2.495,3.000,-1.250,-1.250
HOOD,2025-08-29,45,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2025-09-22,80,L,C,-1.000,-0.500,-0.500,-0.500,-0.500,-0.500,-0.500,-0.500,-0.500,-1.033,-1.033,-1.033,-1.185,-1.142,-1.033,-1.033,-1.033
HOOD,2025-09-26,40,S,C,-1.000,1.000,-1.179,-1.179,-0.254,-0.518,-1.179,-1.179,-1.179,1.000,-1.179,-1.179,-0.254,-0.518,-1.179,-1.179,-1.179
HOOD,2025-10-01,21,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2025-10-08,29,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2025-10-13,15,S,A,5.733,1.000,2.000,3.183,2.402,2.625,3.000,4.000,5.000,1.000,2.000,3.183,2.402,2.625,3.000,4.000,5.000
HOOD,2025-10-22,12,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2025-11-17,30,S,C,10.534,1.000,2.000,9.125,7.287,7.812,3.000,4.000,5.000,1.000,2.000,9.125,7.287,7.812,3.000,4.000,5.000
HOOD,2025-11-18,41,S,C,-1.000,-1.250,-1.250,-1.250,-0.643,-0.817,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.643,-0.817,-1.250,-1.250,-1.250
HOOD,2025-11-21,39,S,C,6.901,1.000,2.000,5.158,4.236,4.500,3.000,4.000,5.000,1.000,2.000,5.158,4.236,4.500,3.000,4.000,5.000
HOOD,2025-11-28,38,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2025-12-01,20,L,C,5.233,1.000,2.000,5.182,3.787,4.185,3.000,4.000,5.000,1.000,2.000,5.182,3.787,4.185,3.000,4.000,5.000
HOOD,2026-01-28,54,S,C,5.899,1.000,2.000,2.765,2.765,2.765,3.000,2.765,2.765,1.000,2.000,4.029,3.803,3.868,3.000,4.000,5.000
HOOD,2026-02-02,35,S,C,-1.000,-1.030,-1.030,-1.030,-1.184,-1.140,-1.030,-1.030,-1.030,-1.030,-1.030,-1.030,-1.184,-1.140,-1.030,-1.030,-1.030
HOOD,2026-02-17,9,L,A,-1.000,-1.019,-1.019,-1.019,-1.181,-1.135,-1.019,-1.019,-1.019,-1.019,-1.019,-1.019,-1.181,-1.135,-1.019,-1.019,-1.019
HOOD,2026-02-26,34,L,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2026-03-12,41,L,C,-1.000,1.000,-1.033,-1.033,-1.103,-1.083,-1.033,-1.033,-1.033,1.000,-1.033,-1.033,-1.103,-1.083,-1.033,-1.033,-1.033
HOOD,2026-03-13,38,S,C,1.000,1.000,2.000,0.245,-0.030,0.048,-1.250,-1.250,-1.250,1.000,2.000,0.245,-0.030,0.048,-1.250,-1.250,-1.250
HOOD,2026-03-17,56,L,C,-1.000,1.000,2.000,5.333,5.333,5.333,3.000,4.000,5.000,1.000,2.000,-1.250,-1.250,-1.250,3.000,4.000,5.000
HOOD,2026-03-20,38,S,C,0.417,-1.083,-1.083,0.278,0.006,0.083,-1.083,-1.083,-1.083,-1.083,-1.083,0.278,0.006,0.083,-1.083,-1.083,-1.083
HOOD,2026-03-30,35,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2026-04-06,44,L,C,1.097,1.000,2.000,1.731,1.617,1.650,-1.077,-1.077,-1.077,1.000,2.000,1.731,1.617,1.650,-1.077,-1.077,-1.077
HOOD,2026-04-14,41,L,C,4.789,1.000,2.000,6.769,5.931,6.171,3.000,4.000,5.000,1.000,2.000,6.769,5.931,6.171,3.000,4.000,5.000
HOOD,2026-04-15,44,L,A,-1.000,-1.130,-1.130,-1.130,-1.214,-1.190,-1.130,-1.130,-1.130,-1.130,-1.130,-1.130,-1.214,-1.190,-1.130,-1.130,-1.130
HOOD,2026-04-20,12,L,C,4.112,1.000,2.000,4.086,4.436,4.336,3.000,4.000,5.000,1.000,2.000,4.086,4.436,4.336,3.000,4.000,5.000
HOOD,2026-05-26,22,S,S,1.374,1.000,2.000,0.150,-0.328,-0.192,-1.002,-1.002,-1.002,1.000,2.000,0.150,-0.328,-0.192,-1.002,-1.002,-1.002
HOOD,2026-06-09,13,L,C,5.464,1.000,2.000,3.964,7.639,6.589,3.000,4.000,5.000,1.000,2.000,3.964,7.639,6.589,3.000,4.000,5.000
HOOD,2026-06-10,28,L,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
HOOD,2026-06-22,11,L,C,2.819,1.000,2.000,4.725,4.025,4.225,3.000,4.000,5.000,1.000,2.000,4.725,4.025,4.225,3.000,4.000,5.000
HOOD,2026-06-25,23,S,C,3.955,1.000,2.000,4.250,4.091,4.136,3.000,4.000,5.000,1.000,2.000,4.250,4.091,4.136,3.000,4.000,5.000
HOOD,2026-07-01,19,L,C,4.983,1.000,2.000,4.967,3.847,4.167,3.000,4.000,5.000,1.000,2.000,4.967,3.847,4.167,3.000,4.000,5.000
HOOD,2026-07-14,47,S,C,-1.000,1.000,-1.250,-1.250,-0.280,-0.557,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-0.280,-0.557,-1.250,-1.250,-1.250
HOOD,2026-07-28,20,S,A,1.318,1.000,2.000,3.606,3.892,3.811,3.000,4.000,-1.077,1.000,2.000,3.606,3.892,3.811,3.000,4.000,-1.077
HOOD,2026-07-29,20,S,A,5.357,1.000,2.000,2.107,3.232,2.911,3.000,4.000,5.000,1.000,2.000,2.107,3.232,2.911,3.000,4.000,5.000
HOOD,2026-08-07,45,L,C,4.163,1.000,2.000,3.114,3.636,3.487,3.000,4.000,5.000,1.000,2.000,3.114,3.636,3.487,3.000,4.000,5.000
IREN,2025-09-10,13,L,C,-1.000,-1.083,-1.083,-1.083,0.550,0.083,-1.083,-1.083,-1.083,-1.083,-1.083,-1.083,0.550,0.083,-1.083,-1.083,-1.083
IREN,2025-09-25,77,L,C,1.196,1.000,2.000,0.793,0.755,0.766,-0.130,-0.130,-0.130,1.000,2.000,0.793,0.755,0.766,-1.250,-1.250,-1.250
IREN,2025-10-01,46,L,C,-1.000,1.000,2.000,3.281,3.281,3.281,3.000,4.000,3.281,1.000,2.000,-1.122,-0.500,-0.678,3.000,4.000,-1.122
IREN,2025-10-14,11,S,C,-1.000,1.000,-1.028,-1.028,-1.183,-1.139,-1.028,-1.028,-1.028,1.000,-1.028,-1.028,-1.183,-1.139,-1.028,-1.028,-1.028
IREN,2025-10-24,33,L,A,6.500,1.000,2.000,5.500,7.367,6.833,3.000,4.000,5.000,1.000,2.000,5.500,7.367,6.833,3.000,4.000,5.000
IREN,2025-10-27,43,L,A,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IREN,2025-10-28,48,L,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,3.000,4.000,-1.250,1.000,2.000,-1.250,-1.250,-1.250,3.000,4.000,-1.250
IREN,2025-10-30,11,S,C,-1.000,-1.250,-1.250,-1.250,-0.944,-1.031,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.944,-1.031,-1.250,-1.250,-1.250
IREN,2025-10-31,64,S,S,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IREN,2025-11-07,15,S,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IREN,2025-11-10,31,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IREN,2025-11-12,6,S,C,2.001,1.000,2.000,1.959,2.119,2.073,3.000,4.000,5.000,1.000,2.000,1.959,2.119,2.073,3.000,4.000,5.000
IREN,2025-11-13,12,S,C,1.928,1.000,2.000,-0.531,-1.034,-0.891,3.000,4.000,5.000,1.000,2.000,-0.531,-1.034,-0.891,3.000,4.000,5.000
IREN,2025-11-28,12,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IREN,2025-12-01,10,L,A,2.860,1.000,2.000,5.167,4.408,4.625,3.000,4.000,5.000,1.000,2.000,5.167,4.408,4.625,3.000,4.000,5.000
IREN,2025-12-15,39,S,C,2.681,1.000,2.000,2.714,1.289,1.696,3.000,4.000,5.000,1.000,2.000,2.714,1.289,1.696,3.000,4.000,5.000
IREN,2025-12-16,19,S,A,-1.000,1.000,-1.250,-1.250,-0.375,-0.625,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-0.375,-0.625,-1.250,-1.250,-1.250
IREN,2025-12-30,78,S,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IREN,2026-01-05,19,L,A,2.287,1.000,2.000,0.269,-0.174,-0.047,3.000,4.000,-1.250,1.000,2.000,0.269,-0.174,-0.047,3.000,4.000,-1.250
IREN,2026-01-07,20,L,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IREN,2026-01-09,35,L,C,6.226,1.000,2.000,6.031,6.141,6.109,3.000,4.000,5.000,1.000,2.000,6.031,6.141,6.109,3.000,4.000,5.000
IREN,2026-01-23,7,S,C,0.646,1.000,2.000,2.083,2.134,2.120,-1.250,-1.250,-1.250,1.000,2.000,2.083,2.134,2.120,-1.250,-1.250,-1.250
IREN,2026-01-26,12,L,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IREN,2026-01-28,33,L,C,-1.000,-1.250,-1.250,-1.250,-0.795,-0.925,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.795,-0.925,-1.250,-1.250,-1.250
IREN,2026-02-02,18,S,C,-1.000,-1.067,-1.067,-1.067,-1.195,-1.158,-1.067,-1.067,-1.067,-1.067,-1.067,-1.067,-1.195,-1.158,-1.067,-1.067,-1.067
IREN,2026-02-03,73,S,C,-1.000,-1.250,-1.250,-1.250,-1.125,-1.161,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.125,-1.161,-1.250,-1.250,-1.250
IREN,2026-02-10,9,L,S,-1.000,1.000,2.000,-1.250,-1.250,-1.250,3.000,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,3.000,-1.250,-1.250
IREN,2026-02-12,13,S,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IREN,2026-02-20,38,L,C,-1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IREN,2026-02-24,13,L,S,3.316,1.000,2.000,4.282,5.853,5.404,3.000,4.000,5.000,1.000,2.000,4.282,5.853,5.404,3.000,4.000,5.000
IREN,2026-03-10,10,L,C,2.180,1.000,2.000,2.260,2.218,2.230,3.000,4.000,-1.080,1.000,2.000,2.260,2.218,2.230,3.000,4.000,-1.080
IREN,2026-03-16,77,S,C,-1.000,1.000,2.000,-1.091,-1.202,-1.170,3.000,-1.091,-1.091,1.000,2.000,-1.091,-1.202,-1.170,3.000,-1.091,-1.091
IREN,2026-03-25,75,S,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,2.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IREN,2026-03-26,38,S,C,1.458,1.000,2.000,3.083,2.267,2.500,3.000,4.000,-1.250,1.000,2.000,3.083,2.267,2.500,3.000,4.000,-1.250
IREN,2026-03-27,10,S,C,5.348,1.000,2.000,10.000,9.491,9.636,3.000,4.000,5.000,1.000,2.000,10.000,9.491,9.636,3.000,4.000,5.000
IREN,2026-03-30,35,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IREN,2026-04-28,28,S,A,3.692,1.000,2.000,4.000,5.292,4.923,3.000,4.000,5.000,1.000,2.000,4.000,5.292,4.923,3.000,4.000,5.000
IREN,2026-05-08,27,S,C,-1.000,1.000,2.000,-1.250,-1.250,-1.250,3.000,4.000,-1.250,1.000,2.000,-1.250,-1.250,-1.250,3.000,4.000,-1.250
IREN,2026-05-11,13,L,A,3.393,1.000,2.000,5.893,5.097,5.324,3.000,4.000,5.000,1.000,2.000,5.893,5.097,5.324,3.000,4.000,5.000
IREN,2026-05-21,9,L,A,3.300,1.000,2.000,1.855,1.732,1.767,3.000,4.000,5.000,1.000,2.000,1.855,1.732,1.767,3.000,4.000,5.000
IREN,2026-05-27,26,L,A,13.917,1.000,2.000,16.500,14.342,14.958,3.000,4.000,5.000,1.000,2.000,16.500,14.342,14.958,3.000,4.000,5.000
IREN,2026-06-02,11,L,C,3.750,1.000,2.000,5.107,3.290,3.809,3.000,4.000,5.000,1.000,2.000,5.107,3.290,3.809,3.000,4.000,5.000
IREN,2026-06-03,9,L,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
IREN,2026-06-11,8,S,C,-1.000,-1.250,-1.250,-1.250,-0.638,-0.813,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.638,-0.813,-1.250,-1.250,-1.250
IREN,2026-06-24,50,S,S,-1.000,-1.172,-1.172,-1.172,-1.227,-1.211,-1.172,-1.172,-1.172,-1.172,-1.172,-1.172,-1.227,-1.211,-1.172,-1.172,-1.172
IREN,2026-06-26,6,S,C,0.407,-1.250,-1.250,0.525,0.448,0.470,-1.250,-1.250,-1.250,-1.250,-1.250,0.525,0.448,0.470,-1.250,-1.250,-1.250
IREN,2026-07-02,18,S,A,-1.000,1.000,-1.250,-1.250,-1.114,-1.153,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.114,-1.153,-1.250,-1.250,-1.250
IREN,2026-07-14,48,S,C,-1.000,-1.250,-1.250,-1.250,-0.946,-1.033,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-0.946,-1.033,-1.250,-1.250,-1.250
IREN,2026-07-15,75,S,C,-1.000,1.000,-1.088,-1.088,-0.821,-0.897,-1.088,-1.088,-1.088,1.000,-1.088,-1.088,-0.821,-0.897,-1.088,-1.088,-1.088
IREN,2026-07-16,23,S,A,1.708,1.000,2.000,2.168,2.167,2.168,3.000,4.000,5.000,1.000,2.000,2.168,2.167,2.168,3.000,4.000,5.000
IREN,2026-07-28,20,S,C,1.798,1.000,2.000,1.417,1.942,1.792,3.000,4.000,-1.250,1.000,2.000,1.417,1.942,1.792,3.000,4.000,-1.250
IREN,2026-08-03,10,L,A,4.364,1.000,2.000,3.269,3.713,3.587,3.000,4.000,5.000,1.000,2.000,3.269,3.713,3.587,3.000,4.000,5.000
AVGO,2024-09-06,51,S,C,7.156,1.000,2.000,7.594,6.544,6.844,3.000,4.000,5.000,1.000,2.000,7.594,6.544,6.844,3.000,4.000,5.000
AVGO,2024-09-09,23,S,C,-1.000,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,1.000,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250,-1.250
