symbol,day,time,direction,bot_grade,bot_status,taken,min_since_open,stop_pct,dist_nearest_level_pct,levels_in_2r_path,clear_road,capture_rank_dir,body_ratio,displacement,open_pos_in_pd_range,with_day_trend,is_first_5min,risk_reward_room
TSLA,2025-05-16,10:35,put,D,skipped_d,0,65.0,0.139,0.139,0,0,10,0.621,1.79,1.01,1,0,5.0
TSLA,2025-05-16,10:36,put,C,fired,0,66.0,0.337,0.337,0,0,11,0.821,2.02,1.01,1,0,2.79
TSLA,2025-05-16,10:38,put,D,skipped_d,0,68.0,0.126,0.126,0,0,12,0.841,1.97,1.01,1,0,5.0
TSLA,2025-05-16,10:51,put,D,skipped_d,0,81.0,0.087,0.087,0,0,13,0.363,1.62,1.01,1,0,5.0
TSLA,2025-05-16,10:53,put,D,skipped_d,0,83.0,0.117,0.117,0,0,14,0.705,0.64,1.01,1,0,5.0
TSLA,2025-05-16,10:58,put,D,skipped_d,0,88.0,0.009,0.009,0,0,15,0.901,1.17,1.01,1,0,5.0
TSLA,2025-05-16,11:01,call,D,skipped_d,0,91.0,0.126,0.126,0,0,18,0.774,1.63,1.01,1,0,2.8
TSLA,2025-05-16,11:03,call,D,skipped_d,0,93.0,0.062,0.062,0,0,19,0.118,0.93,1.01,1,0,5.0
TSLA,2025-05-16,11:04,call,D,skipped_d,0,94.0,0.064,0.064,0,0,20,0.109,1.11,1.01,1,0,5.0
TSLA,2025-05-16,11:06,call,C,fired,0,96.0,0.222,0.222,1,0,21,0.734,1.96,1.01,1,0,3.56
TSLA,2025-05-16,11:10,call,D,skipped_d,0,100.0,0.0,0.0,0,0,22,0.344,3.33,1.01,0,0,5.0
TSLA,2025-05-16,11:11,call,C,fired,0,101.0,0.193,0.193,1,0,23,0.631,2.71,1.01,1,0,4.23
TSLA,2025-05-16,11:11,put,D,skipped_d,0,101.0,0.285,0.193,2,0,16,0.631,2.71,1.01,0,0,5.0
TSLA,2025-05-16,11:32,call,C,fired,0,122.0,0.218,0.218,1,0,24,0.75,1.78,1.01,1,0,5.0
TSLA,2025-05-16,11:33,call,C,fired,0,123.0,0.287,0.244,1,0,25,0.51,1.89,1.01,1,0,5.0
TSLA,2025-05-16,11:37,call,D,skipped_d,0,127.0,0.094,0.094,0,0,26,0.412,2.2,1.01,1,0,4.65
TSLA,2025-05-16,11:39,call,D,skipped_d,0,129.0,0.141,0.141,0,0,27,0.513,2.18,1.01,1,0,2.77
TSLA,2025-05-16,11:52,call,D,skipped_d,0,142.0,0.029,0.029,0,0,28,0.764,2.31,1.01,1,0,5.0
TSLA,2025-05-16,12:04,call,D,skipped_d,0,154.0,0.014,0.014,0,0,29,0.69,1.01,1.01,1,0,5.0
TSLA,2025-05-16,12:05,call,D,skipped_d,0,155.0,0.063,0.063,0,0,30,0.325,1.64,1.01,1,0,5.0
TSLA,2025-05-16,12:06,call,D,skipped_d,0,156.0,0.04,0.04,0,0,31,0.036,1.39,1.01,1,0,5.0
TSLA,2025-05-16,12:07,call,D,skipped_d,0,157.0,0.138,0.138,0,0,32,0.398,1.58,1.01,1,0,2.85
TSLA,2025-05-16,12:08,call,D,skipped_d,0,158.0,0.011,0.011,0,0,33,0.518,2.11,1.01,1,0,5.0
TSLA,2025-05-16,12:11,call,D,skipped_d,0,161.0,0.093,0.093,0,0,34,0.011,1.18,1.01,1,0,4.69
TSLA,2025-05-16,12:12,call,C,fired,0,162.0,0.161,0.161,0,0,35,0.713,1.35,1.01,1,0,2.3
TSLA,2025-05-16,12:13,call,C,fired,0,163.0,0.201,0.201,1,0,36,0.667,1.67,1.01,1,0,5.0
TSLA,2025-05-16,12:16,call,D,skipped_d,0,166.0,0.145,0.224,1,0,37,0.031,1.42,1.01,1,0,5.0
TSLA,2025-05-16,12:20,call,D,skipped_d,0,170.0,0.059,0.059,0,0,38,0.26,2.31,1.01,1,0,5.0
TSLA,2025-05-16,12:22,call,D,skipped_d,0,172.0,0.093,0.093,0,0,39,0.825,1.32,1.01,1,0,4.69
TSLA,2025-05-16,12:30,call,D,skipped_d,0,180.0,0.042,0.042,0,0,40,0.72,1.6,1.01,1,0,5.0
TSLA,2025-05-16,12:33,call,D,skipped_d,0,183.0,0.014,0.014,0,0,41,0.206,1.61,1.01,1,0,5.0
TSLA,2025-05-16,12:43,call,D,skipped_d,0,193.0,0.011,0.011,0,0,42,0.227,1.82,1.01,1,0,5.0
TSLA,2025-05-16,12:54,call,D,skipped_d,0,204.0,0.034,0.034,0,0,43,0.736,1.77,1.01,1,0,5.0
TSLA,2025-05-16,12:56,call,D,skipped_d,0,206.0,0.023,0.023,0,0,44,0.355,1.42,1.01,1,0,5.0
TSLA,2025-05-16,13:26,call,D,skipped_d,0,236.0,0.034,0.034,0,0,45,0.478,1.38,1.01,1,0,5.0
TSLA,2025-05-16,13:27,call,D,skipped_d,0,237.0,0.123,0.123,0,0,46,0.66,1.81,1.01,1,0,3.3
TSLA,2025-05-16,13:29,call,D,skipped_d,0,239.0,0.02,0.02,0,0,47,0.889,1.62,1.01,1,0,5.0
TSLA,2025-05-16,13:30,call,D,skipped_d,0,240.0,0.069,0.069,0,0,48,0.283,1.78,1.01,1,0,5.0
TSLA,2025-05-16,13:32,call,C,fired,0,242.0,0.158,0.158,0,0,49,0.526,1.89,1.01,1,0,2.36
TSLA,2025-05-16,13:40,call,D,skipped_d,0,250.0,0.011,0.011,0,0,50,0.451,2.34,1.01,1,0,5.0
TSLA,2025-05-16,13:45,call,D,skipped_d,0,255.0,0.003,0.003,0,0,51,0.559,1.41,1.01,1,0,5.0
TSLA,2025-05-16,13:54,call,D,skipped_d,0,264.0,0.02,0.02,0,0,52,0.394,1.97,1.01,1,0,5.0
TSLA,2025-05-16,13:56,call,D,skipped_d,0,266.0,0.024,0.024,0,0,53,0.485,1.18,1.01,1,0,5.0
TSLA,2025-05-16,13:57,call,D,skipped_d,0,267.0,0.08,0.08,0,0,54,0.704,1.39,1.01,1,0,5.0
TSLA,2025-05-16,13:58,call,D,skipped_d,0,268.0,0.009,0.009,0,0,55,0.628,1.55,1.01,1,0,5.0
TSLA,2025-05-16,14:41,call,D,skipped_d,0,311.0,0.017,0.017,0,0,56,0.253,2.42,1.01,1,0,5.0
TSLA,2025-05-16,14:42,call,D,skipped_d,0,312.0,0.003,0.003,0,0,57,0.027,1.89,1.01,1,0,5.0
TSLA,2025-05-16,14:45,call,D,skipped_d,0,315.0,0.072,0.072,0,0,58,0.735,1.52,1.01,1,0,5.0
TSLA,2025-05-16,14:46,call,D,skipped_d,0,316.0,0.04,0.04,0,0,59,0.282,1.31,1.01,1,0,5.0
TSLA,2025-05-16,14:50,call,D,skipped_d,0,320.0,0.049,0.049,0,0,60,0.534,1.59,1.01,1,0,5.0
TSLA,2025-05-16,14:52,call,D,skipped_d,0,322.0,0.026,0.026,0,0,61,0.5,1.69,1.01,1,0,5.0
TSLA,2025-05-16,14:56,call,D,skipped_d,0,326.0,0.02,0.02,0,0,62,0.488,1.39,1.01,1,0,5.0
TSLA,2025-05-16,14:57,call,D,skipped_d,0,327.0,0.01,0.01,0,0,63,0.125,1.97,1.01,1,0,5.0
TSLA,2025-05-16,15:00,call,D,skipped_d,0,330.0,0.086,0.086,0,0,64,0.607,2.49,1.01,1,0,5.0
TSLA,2025-05-16,15:04,call,D,skipped_d,0,334.0,0.003,0.003,0,0,65,0.045,1.32,1.01,1,0,5.0
TSLA,2025-05-16,15:05,call,C,fired,0,335.0,0.152,0.152,0,0,66,0.888,1.98,1.01,1,0,2.49
TSLA,2025-05-16,15:06,call,C,fired,0,336.0,0.209,0.209,1,0,67,0.576,2.59,1.01,1,0,5.0
TSLA,2025-05-16,15:07,call,D,skipped_d,0,337.0,0.106,0.106,0,0,68,0.716,2.34,1.01,1,0,4.0
TSLA,2025-05-16,15:59,call,D,skipped_d,0,389.0,0.043,0.043,0,1,69,0.655,1.36,1.01,1,0,5.0
TSLA,2025-06-03,09:36,put,D,skipped_d,0,6.0,0.122,0.122,0,0,1,0.335,1.38,0.9,1,0,5.0
TSLA,2025-06-03,09:37,put,D,skipped_d,0,7.0,0.018,0.018,0,0,2,0.403,1.08,0.9,1,0,5.0
TSLA,2025-06-03,09:38,put,D,skipped_d,0,8.0,0.073,0.073,0,0,3,0.273,0.7,0.9,1,0,5.0
TSLA,2025-06-03,09:47,call,D,skipped_d,0,17.0,0.06,0.06,0,0,1,0.095,1.91,0.9,1,0,4.1
TSLA,2025-06-03,09:58,call,D,skipped_d,1,28.0,0.02,0.02,0,0,2,0.092,1.83,0.9,1,0,5.0
TSLA,2025-06-03,10:00,call,B,fired,1,30.0,0.181,0.127,2,0,3,0.75,1.43,0.9,1,0,5.0
TSLA,2025-06-03,10:01,call,C,fired,1,31.0,0.559,0.069,0,1,4,0.78,2.49,0.9,1,0,5.0
TSLA,2025-06-03,10:02,call,A+,fired,1,32.0,0.376,0.376,0,1,5,0.581,3.4,0.9,1,0,5.0
TSLA,2025-06-03,10:02,call,C,fired,1,32.0,0.559,0.376,0,1,6,0.581,3.4,0.9,1,0,5.0
TSLA,2025-06-03,10:02,call,C,fired,1,32.0,0.865,0.376,0,1,7,0.581,3.4,0.9,1,0,5.0
TSLA,2025-06-03,10:04,call,D,skipped_d,1,34.0,0.127,0.127,0,1,8,0.057,1.91,0.9,1,0,5.0
TSLA,2025-06-03,10:15,call,D,skipped_d,0,45.0,0.113,0.113,1,0,9,0.412,0.72,0.9,1,0,3.36
TSLA,2025-06-03,10:17,call,D,skipped_d,0,47.0,0.017,0.017,0,0,10,0.636,0.72,0.9,1,0,5.0
TSLA,2025-06-03,10:18,call,C,fired,0,48.0,0.226,0.081,2,0,11,0.863,0.93,0.9,1,0,5.0
TSLA,2025-06-03,10:19,put,D,skipped_d,0,49.0,0.631,0.001,3,0,4,0.451,1.6,0.9,0,0,3.48
TSLA,2025-06-03,10:20,put,C,fired,0,50.0,0.745,0.112,2,0,5,0.368,1.76,0.9,0,0,2.8
TSLA,2025-06-03,10:38,call,D,skipped_d,0,68.0,0.141,0.141,1,0,12,0.651,2.25,0.9,1,0,2.49
TSLA,2025-06-03,10:40,call,D,skipped_d,0,70.0,0.053,0.053,0,0,13,0.65,1.82,0.9,1,0,4.78
TSLA,2025-06-03,10:41,call,D,skipped_d,0,71.0,0.035,0.035,0,0,14,0.213,1.78,0.9,1,0,5.0
TSLA,2025-06-03,10:42,call,D,skipped_d,0,72.0,0.008,0.008,0,0,15,0.231,2.19,0.9,1,0,5.0
TSLA,2025-06-03,10:43,call,D,skipped_d,0,73.0,0.03,0.03,0,0,16,0.338,1.26,0.9,1,0,5.0
TSLA,2025-06-03,10:52,call,C,fired,0,82.0,0.168,0.016,1,0,17,0.686,2.34,0.9,1,0,5.0
TSLA,2025-06-03,10:58,call,C,fired,0,88.0,0.172,0.172,0,1,18,0.825,1.91,0.9,1,0,5.0
TSLA,2025-06-03,11:01,call,C,fired,0,91.0,0.465,0.465,0,1,19,0.699,2.5,0.9,1,0,5.0
TSLA,2025-06-03,14:05,call,D,skipped_d,0,275.0,0.13,0.13,0,1,20,0.282,1.79,0.9,1,0,5.0
TSLA,2025-06-03,14:06,call,D,skipped_d,0,276.0,0.011,0.011,0,1,21,0.316,2.49,0.9,1,0,5.0
TSLA,2025-06-03,14:07,call,D,skipped_d,0,277.0,0.015,0.015,0,1,22,0.019,2.51,0.9,1,0,5.0
TSLA,2025-06-03,14:32,call,D,skipped_d,0,302.0,0.012,0.012,0,0,23,0.099,1.23,0.9,1,0,5.0
TSLA,2025-06-03,14:35,call,D,skipped_d,0,305.0,0.011,0.011,0,0,24,0.251,1.0,0.9,1,0,5.0
TSLA,2025-06-03,14:38,call,D,skipped_d,0,308.0,0.02,0.02,0,0,25,0.398,1.2,0.9,1,0,5.0
TSLA,2025-06-03,14:41,call,C,fired,0,311.0,0.178,0.006,1,0,26,0.875,2.2,0.9,1,0,5.0
TSLA,2025-06-03,14:43,call,D,skipped_d,0,313.0,0.023,0.023,0,1,27,0.071,2.33,0.9,1,0,5.0
TSLA,2025-06-03,14:46,call,C,fired,0,316.0,0.15,0.15,0,1,28,0.619,1.42,0.9,1,0,5.0
TSLA,2025-06-03,14:49,call,D,skipped_d,0,319.0,0.026,0.026,0,1,29,0.088,1.54,0.9,1,0,5.0
TSLA,2025-06-03,14:52,call,D,skipped_d,0,322.0,0.095,0.095,0,1,30,0.774,1.62,0.9,1,0,5.0
TSLA,2025-06-03,14:54,call,D,skipped_d,0,324.0,0.054,0.054,0,1,31,0.349,1.41,0.9,1,0,5.0
TSLA,2025-06-03,15:21,call,D,skipped_d,0,351.0,0.069,0.069,0,1,32,0.81,3.42,0.9,1,0,5.0
TSLA,2025-06-03,15:23,put,D,skipped_d,0,353.0,0.137,0.212,1,0,6,0.595,2.19,0.9,0,0,2.87
TSLA,2025-06-03,15:24,put,D,skipped_d,0,354.0,0.129,0.22,1,0,7,0.031,1.83,0.9,0,0,3.13
TSLA,2025-06-03,15:26,call,D,skipped_d,0,356.0,0.017,0.017,0,1,33,0.528,2.32,0.9,1,0,5.0
TSLA,2025-06-03,15:30,call,D,skipped_d,0,360.0,0.092,0.092,1,0,34,0.421,2.64,0.9,1,0,5.0
TSLA,2025-06-03,15:32,call,D,skipped_d,0,362.0,0.049,0.049,0,0,35,0.758,3.31,0.9,1,0,5.0
TSLA,2025-06-03,15:49,put,D,skipped_d,0,379.0,0.125,0.125,0,0,8,0.708,2.11,0.9,1,0,5.0
TSLA,2025-06-03,15:59,put,D,skipped_d,0,389.0,0.026,0.026,0,0,9,0.648,1.76,0.9,1,0,5.0
TSLA,2025-06-13,09:35,call,B,fired,0,5.0,0.214,0.006,0,0,1,0.357,1.5,-0.18,1,1,5.0
TSLA,2025-06-13,09:37,call,D,skipped_d,0,7.0,0.117,0.091,1,0,2,0.151,1.28,-0.18,1,0,5.0
TSLA,2025-06-13,09:38,call,D,skipped_d,1,8.0,0.06,0.054,0,0,3,0.137,1.1,-0.18,1,0,2.47
TSLA,2025-06-13,09:40,call,D,skipped_d,1,10.0,0.052,0.046,0,0,4,0.353,0.85,-0.18,1,0,3.0
TSLA,2025-06-13,09:42,call,B,fired,1,12.0,0.26,0.053,0,0,5,0.617,1.13,-0.18,1,0,5.0
TSLA,2025-06-13,09:47,call,C,skipped_tight_stop,1,17.0,0.154,0.154,0,0,6,0.553,1.06,-0.18,1,0,5.0
TSLA,2025-06-13,09:48,call,B,fired,1,18.0,0.254,0.254,0,0,7,0.313,1.05,-0.18,1,0,5.0
TSLA,2025-06-13,09:50,call,C,fired,0,20.0,0.781,0.781,0,0,8,0.843,2.02,-0.18,1,0,5.0
TSLA,2025-06-13,09:55,call,D,skipped_d,0,25.0,0.154,0.154,0,0,9,0.158,1.57,-0.18,1,0,5.0
TSLA,2025-06-13,09:56,call,D,skipped_d,0,26.0,0.133,0.075,1,0,10,0.564,1.84,-0.18,1,0,5.0
TSLA,2025-06-13,10:00,put,D,skipped_d,0,30.0,0.172,0.166,0,0,1,0.121,1.47,-0.18,0,0,5.0
TSLA,2025-06-13,10:03,call,C,fired,0,33.0,0.302,0.094,0,0,11,0.779,2.47,-0.18,1,0,5.0
TSLA,2025-06-13,10:04,call,D,skipped_d,0,34.0,0.08,0.074,1,0,12,0.722,1.62,-0.18,1,0,5.0
TSLA,2025-06-13,10:05,call,C,skipped_tight_stop,0,35.0,0.167,0.041,1,0,13,0.255,1.64,-0.18,1,0,5.0
TSLA,2025-06-13,10:05,call,B,fired,0,35.0,0.463,0.041,1,0,14,0.255,1.64,-0.18,1,0,5.0
TSLA,2025-06-13,10:06,call,C,fired,0,36.0,0.309,0.309,0,0,15,0.731,2.36,-0.18,1,0,5.0
TSLA,2025-06-13,10:06,call,C,fired,0,36.0,0.517,0.309,0,0,16,0.731,2.36,-0.18,1,0,5.0
TSLA,2025-06-13,10:11,call,D,skipped_d,0,41.0,0.061,0.061,0,0,17,0.545,1.53,-0.18,1,0,5.0
TSLA,2025-06-13,10:16,put,C,fired,0,46.0,0.304,0.298,0,0,2,0.746,1.56,-0.18,0,0,2.71
TSLA,2025-06-13,10:37,put,D,skipped_d,0,67.0,0.004,0.002,1,0,3,0.665,1.22,-0.18,0,0,5.0
TSLA,2025-06-13,10:38,call,D,skipped_d,0,68.0,0.009,0.003,0,0,18,0.035,1.73,-0.18,1,0,5.0
TSLA,2025-06-13,10:39,put,D,skipped_d,0,69.0,0.03,0.024,0,0,4,0.149,1.5,-0.18,0,0,5.0
TSLA,2025-06-13,10:40,put,D,skipped_d,0,70.0,0.142,0.136,0,0,5,0.67,1.48,-0.18,0,0,5.0
TSLA,2025-06-13,10:41,call,C,fired,0,71.0,0.214,0.006,0,0,19,0.886,1.85,-0.18,1,0,5.0
TSLA,2025-06-13,10:44,put,D,skipped_d,0,74.0,0.083,0.076,0,0,6,0.531,2.74,-0.18,0,0,5.0
TSLA,2025-06-13,10:46,put,D,skipped_d,0,76.0,0.123,0.117,0,0,7,0.205,1.41,-0.18,0,0,5.0
TSLA,2025-06-13,10:48,put,C,fired,0,78.0,0.221,0.215,0,0,8,0.541,1.71,-0.18,0,0,4.09
TSLA,2025-06-13,10:56,call,D,skipped_d,0,86.0,0.036,0.03,0,0,20,0.435,1.66,-0.18,1,0,4.74
TSLA,2025-06-13,10:57,call,D,skipped_d,0,87.0,0.019,0.013,0,0,21,0.13,1.68,-0.18,1,0,5.0
TSLA,2025-06-13,10:58,call,D,skipped_d,0,88.0,0.016,0.01,0,0,22,0.116,0.99,-0.18,1,0,5.0
TSLA,2025-06-13,11:01,call,C,fired,0,91.0,0.319,0.112,0,0,23,0.976,1.55,-0.18,1,0,5.0
TSLA,2025-06-13,11:04,call,C,fired,0,94.0,0.288,0.288,0,0,24,0.394,1.5,-0.18,1,0,5.0
TSLA,2025-06-13,11:30,put,D,skipped_d,0,120.0,0.466,0.44,3,0,9,0.006,1.53,-0.18,0,0,3.77
TSLA,2025-06-13,11:42,call,D,skipped_d,0,132.0,0.212,1.112,0,0,25,0.1,1.15,-0.18,1,0,5.0
TSLA,2025-06-13,11:43,call,D,skipped_d,0,133.0,0.212,1.112,0,0,26,0.248,1.12,-0.18,1,0,5.0
TSLA,2025-06-13,13:38,put,C,fired,0,248.0,0.348,0.663,0,0,10,0.36,1.66,-0.18,0,0,5.0
TSLA,2025-06-13,13:39,put,D,skipped_d,0,249.0,0.29,0.605,0,0,11,0.278,1.25,-0.18,0,0,5.0
TSLA,2025-06-13,13:40,put,D,skipped_d,0,250.0,0.28,0.594,0,0,12,0.042,1.15,-0.18,0,0,5.0
TSLA,2025-06-13,15:28,put,D,skipped_d,0,358.0,0.247,1.533,0,0,13,0.612,1.56,-0.18,0,0,5.0
TSLA,2025-06-13,15:31,put,D,skipped_d,0,361.0,0.281,1.567,0,0,14,0.421,1.5,-0.18,0,0,5.0
TSLA,2025-07-08,09:35,call,B,fired,1,5.0,0.34,0.16,1,0,1,0.771,1.33,1.12,1,1,5.0
TSLA,2025-07-08,09:40,call,C,skipped_tight_stop,1,10.0,0.266,0.216,0,0,2,0.829,1.07,1.12,0,0,2.44
TSLA,2025-07-08,10:24,call,D,skipped_d,0,54.0,0.059,0.059,0,0,3,0.34,1.7,1.12,1,0,5.0
TSLA,2025-07-08,10:25,call,D,skipped_d,0,55.0,0.103,0.103,0,0,4,0.186,1.5,1.12,1,0,3.85
TSLA,2025-07-08,10:28,call,D,skipped_d,0,58.0,0.13,0.13,0,0,5,0.156,1.36,1.12,1,0,2.85
TSLA,2025-07-08,10:29,call,D,skipped_d,0,59.0,0.02,0.02,0,0,6,0.728,1.3,1.12,1,0,5.0
TSLA,2025-07-08,10:30,call,C,fired,0,60.0,0.325,0.175,1,0,7,0.895,1.99,1.12,1,0,5.0
TSLA,2025-07-08,10:31,call,C,fired,0,61.0,0.75,0.252,0,1,8,0.897,4.06,1.12,1,0,5.0
TSLA,2025-07-08,10:32,call,C,fired,0,62.0,0.431,0.431,0,1,9,0.839,4.91,1.12,1,0,5.0
TSLA,2025-07-08,10:32,call,C,fired,0,62.0,0.928,0.431,0,1,10,0.839,4.91,1.12,1,0,5.0
TSLA,2025-07-08,10:33,call,D,skipped_d,0,63.0,0.212,0.212,0,1,11,0.821,3.37,1.12,1,0,5.0
TSLA,2025-07-08,10:33,call,D,skipped_d,0,63.0,0.711,0.212,0,1,12,0.821,3.37,1.12,1,0,5.0
TSLA,2025-07-08,10:34,call,C,fired,0,64.0,0.355,0.355,0,1,13,0.713,1.41,1.12,1,0,5.0
TSLA,2025-07-08,15:10,call,D,skipped_d,0,340.0,0.094,0.094,0,0,14,0.224,3.55,1.12,1,0,4.36
TSLA,2025-07-08,15:32,put,C,fired,0,362.0,0.246,0.175,3,0,1,0.102,1.4,1.12,1,0,5.0
TSLA,2025-07-08,15:34,call,D,skipped_d,0,364.0,0.019,0.019,1,0,15,0.242,2.29,1.12,0,0,5.0
TSLA,2025-07-08,15:34,put,D,skipped_d,0,364.0,0.032,0.019,1,0,2,0.242,2.29,1.12,1,0,4.26
TSLA,2025-07-08,15:35,put,C,fired,0,365.0,0.172,0.003,0,0,3,0.824,1.86,1.12,1,0,5.0
TSLA,2025-07-08,15:36,put,C,fired,0,366.0,0.58,0.411,0,0,4,0.82,3.22,1.12,1,0,3.4
TSLA,2025-07-08,15:36,put,C,fired,0,366.0,0.411,0.411,0,0,5,0.82,3.22,1.12,1,0,4.81
TSLA,2025-07-08,15:37,put,D,skipped_d,0,367.0,0.31,0.141,0,0,6,0.639,2.88,1.12,1,0,5.0
TSLA,2025-07-08,15:37,put,D,skipped_d,0,367.0,0.141,0.141,0,0,7,0.639,2.88,1.12,1,0,5.0
TSLA,2025-07-08,15:41,put,D,skipped_d,0,371.0,0.027,0.024,1,0,8,0.511,2.68,1.12,1,0,5.0
TSLA,2025-07-08,15:42,put,C,fired,0,372.0,0.323,0.154,0,0,9,0.932,2.25,1.12,1,0,5.0
TSLA,2025-07-08,15:42,put,B,fired,0,372.0,0.154,0.154,0,0,10,0.932,2.25,1.12,1,0,5.0
TSLA,2025-07-08,15:43,call,D,skipped_d,0,373.0,0.02,0.02,1,0,16,0.895,1.6,1.12,0,0,5.0
TSLA,2025-07-08,15:43,put,D,skipped_d,0,373.0,0.031,0.02,1,0,11,0.895,1.6,1.12,1,0,4.49
TSLA,2025-07-08,15:44,put,D,skipped_d,0,374.0,0.08,0.029,1,0,12,0.252,1.49,1.12,1,0,5.0
TSLA,2025-07-08,15:47,call,D,skipped_d,0,377.0,0.133,0.082,0,0,17,0.599,1.55,1.12,0,0,5.0
TSLA,2025-07-18,09:38,call,D,skipped_d,1,8.0,0.006,0.006,0,0,1,0.484,1.55,0.63,1,0,5.0
TSLA,2025-07-18,09:39,call,D,skipped_d,1,9.0,0.049,0.049,0,0,2,0.201,1.46,0.63,1,0,5.0
TSLA,2025-07-18,09:42,call,C,skipped_tight_stop,1,12.0,0.274,0.101,1,0,3,0.901,1.58,0.63,1,0,5.0
TSLA,2025-07-18,09:46,call,D,skipped_d,1,16.0,0.057,0.057,0,0,4,0.723,0.73,0.63,1,0,5.0
TSLA,2025-07-18,09:47,call,B,fired,1,17.0,0.35,0.025,1,0,5,0.764,1.53,0.63,1,0,5.0
TSLA,2025-07-18,09:48,call,C,fired,0,18.0,0.655,0.282,0,1,6,0.775,2.22,0.63,1,0,5.0
TSLA,2025-07-18,09:51,call,C,fired,0,21.0,0.477,0.477,0,1,7,0.634,1.33,0.63,1,0,5.0
TSLA,2025-07-18,10:41,call,A,fired,0,71.0,0.181,0.181,0,1,8,0.325,1.58,0.63,1,0,5.0
TSLA,2025-07-18,10:42,call,C,fired,0,72.0,0.353,0.353,0,1,9,0.712,2.06,0.63,1,0,5.0
TSLA,2025-07-18,10:43,call,D,skipped_d,0,73.0,0.15,0.15,0,1,10,0.574,2.52,0.63,1,0,5.0
TSLA,2025-07-18,10:44,call,C,fired,0,74.0,0.259,0.259,0,1,11,0.74,1.89,0.63,1,0,5.0
TSLA,2025-07-18,12:57,call,D,skipped_d,0,207.0,0.031,0.031,0,1,12,0.795,2.25,0.63,1,0,5.0
TSLA,2025-07-18,13:06,call,C,fired,0,216.0,0.152,0.152,0,1,13,0.671,1.07,0.63,1,0,5.0
TSLA,2025-07-18,13:09,call,D,skipped_d,0,219.0,0.105,0.105,0,1,14,0.608,1.62,0.63,1,0,5.0
TSLA,2025-07-18,13:12,call,D,skipped_d,0,222.0,0.02,0.02,0,1,15,0.74,2.13,0.63,1,0,5.0
TSLA,2025-07-18,13:13,call,D,skipped_d,0,223.0,0.095,0.095,0,1,16,0.808,1.92,0.63,1,0,5.0
TSLA,2025-07-18,13:14,call,D,skipped_d,0,224.0,0.117,0.117,0,1,17,0.243,1.55,0.63,1,0,5.0
TSLA,2025-07-18,13:15,call,C,fired,0,225.0,0.183,0.183,0,1,18,0.607,1.39,0.63,1,0,5.0
TSLA,2025-07-18,13:16,call,C,fired,0,226.0,0.245,0.245,0,1,19,0.742,1.82,0.63,1,0,5.0
TSLA,2025-07-18,13:49,put,D,skipped_d,0,259.0,0.147,0.598,0,0,1,0.5,1.53,0.63,0,0,4.08
TSLA,2025-08-08,09:37,call,B,fired,0,7.0,0.28,0.28,0,1,1,0.517,1.72,0.84,1,0,5.0
TSLA,2025-08-08,09:39,call,C,fired,0,9.0,0.553,0.553,0,1,2,0.527,1.05,0.84,1,0,5.0
TSLA,2025-08-08,14:30,call,D,skipped_d,0,300.0,0.118,0.827,0,1,3,0.593,1.83,0.84,1,0,5.0
TSLA,2025-08-08,15:00,call,D,skipped_d,0,330.0,0.108,1.044,0,1,4,0.627,2.86,0.84,1,0,5.0
TSLA,2025-08-08,15:01,call,D,skipped_d,0,331.0,0.086,1.023,0,1,5,0.304,2.99,0.84,1,0,5.0
TSLA,2025-08-08,15:19,put,C,fired,0,349.0,0.184,0.72,0,0,1,0.393,1.78,0.84,0,0,3.92
TSLA,2025-08-19,09:36,put,D,skipped_d,0,6.0,0.017,0.013,0,0,1,0.225,1.35,0.93,1,0,5.0
TSLA,2025-08-19,09:36,put,D,skipped_d,0,6.0,0.013,0.013,0,0,2,0.225,1.35,0.93,1,0,5.0
TSLA,2025-08-19,09:53,call,B,fired,1,23.0,0.196,0.131,1,0,1,0.663,2.29,0.93,1,0,5.0
TSLA,2025-08-19,09:53,call,C,fired,1,23.0,0.211,0.131,1,0,2,0.663,2.29,0.93,1,0,5.0
TSLA,2025-08-19,09:54,call,C,fired,1,24.0,0.355,0.029,0,1,3,0.784,1.96,0.93,1,0,5.0
TSLA,2025-08-19,09:54,call,C,fired,1,24.0,0.369,0.029,0,1,4,0.784,1.96,0.93,1,0,5.0
TSLA,2025-08-19,09:56,call,C,fired,1,26.0,0.332,0.332,0,1,5,0.653,1.99,0.93,1,0,5.0
TSLA,2025-08-19,09:56,call,C,fired,1,26.0,0.657,0.332,0,1,6,0.653,1.99,0.93,1,0,5.0
TSLA,2025-08-19,09:56,call,C,fired,1,26.0,0.672,0.332,0,1,7,0.653,1.99,0.93,1,0,5.0
TSLA,2025-08-19,09:57,call,C,fired,1,27.0,0.446,0.446,0,1,8,0.702,1.89,0.93,1,0,5.0
TSLA,2025-08-19,10:02,call,D,skipped_d,0,32.0,0.029,0.029,0,1,9,0.141,2.11,0.93,1,0,5.0
TSLA,2025-08-19,10:03,call,D,skipped_d,0,33.0,0.105,0.105,0,1,10,0.361,1.73,0.93,1,0,5.0
TSLA,2025-08-19,10:04,call,C,fired,0,34.0,0.294,0.294,0,1,11,0.738,1.84,0.93,1,0,5.0
TSLA,2025-08-19,10:36,call,D,skipped_d,0,66.0,0.045,0.045,0,0,12,0.574,3.84,0.93,1,0,5.0
